#v / cm^-1	Intensity / AU
1753	0.000770987
1752	0.000780128
1751	0.000789453
1750	0.000798968
1749	0.000808677
1748	0.000818587
1747	0.000828703
1746	0.000839032
1745	0.00084958
1744	0.000860353
1743	0.000871358
1742	0.000882602
1741	0.000894093
1740	0.000905838
1739	0.000917845
1738	0.000930123
1737	0.00094268
1736	0.000955524
1735	0.000968666
1734	0.000982115
1733	0.000995881
1732	0.001009975
1731	0.001024407
1730	0.001039189
1729	0.001054334
1728	0.001069852
1727	0.001085759
1726	0.001102066
1725	0.001118789
1724	0.001135942
1723	0.001153541
1722	0.001171601
1721	0.001190141
1720	0.001209178
1719	0.00122873
1718	0.001248817
1717	0.001269461
1716	0.001290681
1715	0.001312501
1714	0.001334944
1713	0.001358037
1712	0.001381803
1711	0.001406272
1710	0.001431472
1709	0.001457434
1708	0.00148419
1707	0.001511774
1706	0.001540222
1705	0.00156957
1704	0.00159986
1703	0.001631133
1702	0.001663433
1701	0.001696808
1700	0.001731308
1699	0.001766985
1698	0.001803894
1697	0.001842096
1696	0.001881653
1695	0.001922632
1694	0.001965104
1693	0.002009144
1692	0.002054832
1691	0.002102255
1690	0.002151504
1689	0.002202675
1688	0.002255873
1687	0.002311209
1686	0.002368802
1685	0.002428779
1684	0.002491277
1683	0.002556443
1682	0.002624432
1681	0.002695416
1680	0.002769575
1679	0.002847105
1678	0.002928219
1677	0.003013145
1676	0.003102129
1675	0.003195438
1674	0.003293364
1673	0.003396219
1672	0.003504346
1671	0.003618117
1670	0.003737936
1669	0.003864247
1668	0.003997533
1667	0.004138323
1666	0.004287198
1665	0.004444796
1664	0.004611819
1663	0.004789041
1662	0.004977317
1661	0.005177594
1660	0.005390922
1659	0.005618466
1658	0.005861528
1657	0.006121558
1656	0.006400181
1655	0.00669922
1654	0.007020726
1653	0.007367013
1652	0.0077407
1651	0.008144758
1650	0.008582571
1649	0.009058002
1648	0.009575481
1647	0.010140105
1646	0.01075776
1645	0.01143527
1644	0.012180584
1643	0.013002999
1642	0.013913444
1641	0.014924829
1640	0.016052486
1639	0.017314724
1638	0.01873354
1637	0.020335528
1636	0.022153053
1635	0.024225782
1634	0.026602696
1633	0.029344747
1632	0.032528415
1631	0.036250487
1630	0.040634531
1629	0.04583973
1628	0.052072964
1627	0.059605345
1626	0.068794665
1625	0.080115247
1624	0.094195773
1623	0.111862018
1622	0.134170696
1621	0.162392983
1620	0.197843213
1619	0.241330074
1618	0.291879681
1617	0.344580961
1616	0.388792403
1615	0.410465396
1614	0.400844494
1613	0.363976912
1612	0.313074347
1611	0.260792066
1610	0.214227971
1609	0.175630136
1608	0.144693293
1607	0.120206456
1606	0.100846306
1605	0.085463557
1604	0.07314323
1603	0.063183385
1602	0.055053259
1601	0.048352753
1600	0.042779361
1599	0.03810294
1598	0.03414701
1597	0.030775059
1596	0.027880546
1595	0.025379577
1594	0.023205515
1593	0.021304985
1592	0.019634895
1591	0.01816019
1590	0.016852143
1589	0.015687059
1588	0.014645262
1587	0.013710317
1586	0.012868417
1585	0.012107898
1584	0.011418857
1583	0.010792848
1582	0.01022263
1581	0.009701972
1580	0.009225487
1579	0.008788501
1578	0.008386946
1577	0.008017265
1576	0.00767634
1575	0.007361427
1574	0.007070107
1573	0.006800241
1572	0.006549927
1571	0.006317479
1570	0.006101391
1569	0.005900317
1568	0.005713053
1567	0.005538518
1566	0.005375742
1565	0.005223848
1564	0.005082048
1563	0.00494963
1562	0.004825948
1561	0.00471042
1560	0.004602514
1559	0.004501752
1558	0.004407698
1557	0.004319955
1556	0.004238163
1555	0.004161996
1554	0.004091158
1553	0.004025378
1552	0.003964414
1551	0.003908044
1550	0.003856069
1549	0.003808311
1548	0.003764609
1547	0.003724821
1546	0.003688821
1545	0.003656498
1544	0.003627758
1543	0.003602522
1542	0.003580722
1541	0.003562307
1540	0.003547239
1539	0.003535495
1538	0.003527063
1537	0.003521949
1536	0.003520172
1535	0.003521766
1534	0.003526781
1533	0.003535286
1532	0.003547367
1531	0.003563128
1530	0.003582699
1529	0.003606229
1528	0.003633895
1527	0.003665904
1526	0.003702494
1525	0.00374394
1524	0.003790557
1523	0.00384271
1522	0.003900814
1521	0.00396535
1520	0.004036867
1519	0.004115999
1518	0.004203476
1517	0.004300143
1516	0.004406979
1515	0.004525122
1514	0.004655899
1513	0.004800866
1512	0.00496185
1511	0.005141014
1510	0.005340923
1509	0.005564639
1508	0.005815838
1507	0.006098962
1506	0.006419406
1505	0.006783776
1504	0.007200217
1503	0.007678846
1502	0.008232335
1501	0.008876693
1500	0.009632318
1499	0.010525437
1498	0.011590073
1497	0.012870737
1496	0.014426091
1495	0.016333848
1494	0.018697066
1493	0.021651489
1492	0.025372088
1491	0.030072945
1490	0.035985262
1489	0.04327977
1488	0.051875775
1487	0.061093122
1486	0.069289535
1485	0.074057003
1484	0.073547081
1483	0.067995215
1482	0.05950716
1481	0.050407652
1480	0.042133495
1479	0.035212044
1478	0.029651239
1477	0.025257786
1476	0.021800292
1475	0.019071873
1474	0.016905843
1473	0.0151737
1472	0.013778141
1471	0.012645849
1470	0.011721481
1469	0.010963029
1468	0.010338375
1467	0.009822762
1466	0.009396945
1465	0.009045842
1464	0.008757542
1463	0.008522568
1462	0.008333332
1461	0.008183724
1460	0.0080688
1459	0.007984545
1458	0.00792769
1457	0.007895573
1456	0.007886027
1455	0.007897295
1454	0.007927961
1453	0.0079769
1452	0.00804323
1451	0.008126284
1450	0.008225582
1449	0.008340808
1448	0.008471796
1447	0.008618518
1446	0.008781073
1445	0.008959683
1444	0.009154688
1443	0.009366543
1442	0.009595822
1441	0.009843216
1440	0.010109539
1439	0.010395737
1438	0.010702888
1437	0.011032222
1436	0.011385124
1435	0.011763153
1434	0.012168061
1433	0.01260181
1432	0.013066595
1431	0.013564877
1430	0.014099411
1429	0.014673286
1428	0.015289971
1427	0.015953367
1426	0.016667868
1425	0.017438436
1424	0.01827069
1423	0.019171006
1422	0.020146644
1421	0.021205898
1420	0.022358274
1419	0.023614714
1418	0.024987857
1417	0.026492378
1416	0.028145388
1415	0.029966952
1414	0.031980721
1413	0.034214753
1412	0.036702541
1411	0.039484357
1410	0.042608971
1409	0.046135912
1408	0.050138397
1407	0.054707136
1406	0.059955141
1405	0.066023492
1404	0.073087346
1403	0.081359775
1402	0.091087252
1401	0.102524289
1400	0.115871305
1399	0.131184631
1398	0.14836326
1397	0.167415602
1396	0.188984225
1395	0.21462032
1394	0.246527855
1393	0.287232209
1392	0.339529074
1391	0.406514647
1390	0.49125166
1389	0.595464685
1388	0.716458099
1387	0.842084002
1386	0.947118418
1385	1
1384	0.983549152
1383	0.910035232
1382	0.809833013
1381	0.708625896
1380	0.617163233
1379	0.53509409
1378	0.459495487
1377	0.390105029
1376	0.328722756
1375	0.276643985
1374	0.233719034
1373	0.198830923
1372	0.170561618
1371	0.147575239
1370	0.128754712
1369	0.113214449
1368	0.100268164
1367	0.089387837
1366	0.080166838
1365	0.072290386
1364	0.065513005
1363	0.059641668
1362	0.054523274
1361	0.050035339
1360	0.046079061
1359	0.042574099
1358	0.039454629
1357	0.036666334
1356	0.03416409
1355	0.031910172
1354	0.029872852
1353	0.028025295
1352	0.026344684
1351	0.024811524
1350	0.023409077
1349	0.02212291
1348	0.020940524
1347	0.019851054
1346	0.018845017
1345	0.017914109
1344	0.017051031
1343	0.01624935
1342	0.015503378
1341	0.014808067
1340	0.01415893
1339	0.013551965
1338	0.012983594
1337	0.012450611
1336	0.011950135
1335	0.011479573
1334	0.011036585
1333	0.010619054
1332	0.010225066
1331	0.009852879
1330	0.009500912
1329	0.009167725
1328	0.008852002
1327	0.008552541
1326	0.008268243
1325	0.0079981
1324	0.007741183
1323	0.007496644
1322	0.007263696
1321	0.007041617
1320	0.006829741
1319	0.006627449
1318	0.006434171
1317	0.006249378
1316	0.006072579
1315	0.005903319
1314	0.005741173
1313	0.005585747
1312	0.005436674
1311	0.005293611
1310	0.005156239
1309	0.005024259
1308	0.004897391
1307	0.004775374
1306	0.004657963
1305	0.004544929
1304	0.004436055
1303	0.00433114
1302	0.004229992
1301	0.004132434
1300	0.004038297
1299	0.003947422
1298	0.00385966
1297	0.00377487
1296	0.003692918
1295	0.00361368
1294	0.003537035
1293	0.003462872
1292	0.003391084
1291	0.003321571
1290	0.003254238
1289	0.003188993
1288	0.003125751
1287	0.003064431
1286	0.003004956
1285	0.002947251
1284	0.002891247
1283	0.002836878
1282	0.002784081
1281	0.002732795
1280	0.002682963
1279	0.002634531
1278	0.002587446
1277	0.002541659
1276	0.002497123
1275	0.002453792
1274	0.002411623
1273	0.002370575
1272	0.002330609
1271	0.002291686
1270	0.002253772
1269	0.00221683
1268	0.002180829
1267	0.002145736
1266	0.002111521
1265	0.002078156
1264	0.002045612
1263	0.002013862
1262	0.001982882
1261	0.001952646
1260	0.001923131
1259	0.001894315
1258	0.001866174
1257	0.001838689
1256	0.00181184
1255	0.001785606
1254	0.00175997
1253	0.001734914
1252	0.00171042
1251	0.001686471
1250	0.001663053
1249	0.001640148
1248	0.001617743
1247	0.001595824
1246	0.001574376
1245	0.001553386
1244	0.001532842
1243	0.001512731
1242	0.001493041
1241	0.001473761
1240	0.001454879
1239	0.001436385
1238	0.001418269
1237	0.00140052
1236	0.001383129
1235	0.001366086
1234	0.001349383
1233	0.001333011
1232	0.001316961
1231	0.001301226
1230	0.001285796
1229	0.001270665
1228	0.001255826
1227	0.00124127
1226	0.001226992
1225	0.001212984
1224	0.00119924
1223	0.001185753
1222	0.001172519
1221	0.001159529
1220	0.00114678
1219	0.001134266
1218	0.00112198
1217	0.001109918
1216	0.001098075
1215	0.001086446
1214	0.001075027
1213	0.001063811
1212	0.001052796
1211	0.001041977
1210	0.00103135
1209	0.00102091
1208	0.001010654
1207	0.001000578
1206	0.000990678
1205	0.000980951
1204	0.000971393
1203	0.000962001
1202	0.000952771
1201	0.000943701
1200	0.000934787
1199	0.000926027
1198	0.000917417
1197	0.000908956
1196	0.000900639
1195	0.000892466
1194	0.000884432
1193	0.000876537
1192	0.000868777
1191	0.000861151
1190	0.000853656
1189	0.000846291
1188	0.000839053
1187	0.000831941
1186	0.000824953
1185	0.000818087
1184	0.000811342
1183	0.000804718
1182	0.000798211
1181	0.000791822
1180	0.00078555
1179	0.000779393
1178	0.000773352
1177	0.000767425
1176	0.000761613
1175	0.000755916
1174	0.000750333
1173	0.000744866
1172	0.000739517
1171	0.000734286
1170	0.000729175
1169	0.000724188
1168	0.000719329
1167	0.000714601
1166	0.000710011
1165	0.000705567
1164	0.000701278
1163	0.000697157
1162	0.00069322
1161	0.000689486
1160	0.000685981
1159	0.00068274
1158	0.000679806
1157	0.000677237
1156	0.000675111
1155	0.00067353
1154	0.00067263
1153	0.000672586
1152	0.000673621
1151	0.000675993
1150	0.000679941
1149	0.000685535
1148	0.000692367
1147	0.000699098
1146	0.0007033
1145	0.000702376
1144	0.000695445
1143	0.000684137
1142	0.000671184
1141	0.000658699
1140	0.000647677
1139	0.000638331
1138	0.000630515
1137	0.000623977
1136	0.000618472
1135	0.000613799
1134	0.000609799
1133	0.000606354
1132	0.000603377
1131	0.000600805
1130	0.00059859
1129	0.000596702
1128	0.000595116
1127	0.00059382
1126	0.000592804
1125	0.000592067
1124	0.00059161
1123	0.000591439
1122	0.000591564
1121	0.000591997
1120	0.000592756
1119	0.00059386
1118	0.000595333
1117	0.000597205
1116	0.000599508
1115	0.000602281
1114	0.000605569
1113	0.000609425
1112	0.000613908
1111	0.000619089
1110	0.00062505
1109	0.000631887
1108	0.000639713
1107	0.000648661
1106	0.000658887
1105	0.000670579
1104	0.000683963
1103	0.000699307
1102	0.00071694
1101	0.00073726
1100	0.000760759
1099	0.000788045
1098	0.000819876
1097	0.000857207
1096	0.000901248
1095	0.000953552
1094	0.001016121
1093	0.001091571
1092	0.001183332
1091	0.001295945
1090	0.001435429
1089	0.00160975
1088	0.001829298
1087	0.002107155
1086	0.002458466
1085	0.002897317
1084	0.003427959
1083	0.004026368
1082	0.004613902
1081	0.005047465
1080	0.005173497
1079	0.00493926
1078	0.004440094
1077	0.003837084
1076	0.003255096
1075	0.002753021
1074	0.002343401
1073	0.002017458
1072	0.00176019
1071	0.001556936
1070	0.001395461
1069	0.001266189
1068	0.001161831
1067	0.001076886
1066	0.001007211
1065	0.00094967
1064	0.000901876
1063	0.000861995
1062	0.00082861
1061	0.000800618
1060	0.000777149
1059	0.000757518
1058	0.000741182
1057	0.000727705
1056	0.000716739
1055	0.000708007
1054	0.000701288
1053	0.000696405
1052	0.000693223
1051	0.000691635
1050	0.000691565
1049	0.000692961
1048	0.000695791
1047	0.000700046
1046	0.000705733
1045	0.00071288
1044	0.000721533
1043	0.000731755
1042	0.000743633
1041	0.000757271
1040	0.000772799
1039	0.000790374
1038	0.000810181
1037	0.000832441
1036	0.000857414
1035	0.000885406
1034	0.00091678
1033	0.000951963
1032	0.000991463
1031	0.001035882
1030	0.001085941
1029	0.0011425
1028	0.001206602
1027	0.001279506
1026	0.001362752
1025	0.001458228
1024	0.001568273
1023	0.0016958
1022	0.001844471
1021	0.002018928
1020	0.002225106
1019	0.002470661
1018	0.002765555
1017	0.003122861
1016	0.003559843
1015	0.004099399
1014	0.004771861
1013	0.005616979
1012	0.006685338
1011	0.008036989
1010	0.009731877
1009	0.011800788
1008	0.014180264
1007	0.016608982
1006	0.018557935
1005	0.019379135
1004	0.018734543
1003	0.01689197
1002	0.01448712
1001	0.012079129
1000	0.009961839
999	0.008217586
998	0.006823013
997	0.005719685
996	0.004846764
995	0.004152288
994	0.003595178
993	0.003144012
992	0.002775055
991	0.00247041
990	0.002216536
989	0.002003122
988	0.001822252
987	0.001667795
986	0.00153496
985	0.00141997
984	0.001319821
983	0.001232106
982	0.001154877
981	0.00108655
980	0.001025824
979	0.000971626
978	0.000923064
977	0.000879393
976	0.000839984
975	0.000804308
974	0.000771916
973	0.000742422
972	0.000715497
971	0.000690857
970	0.000668256
969	0.000647482
968	0.00062835
967	0.000610696
966	0.000594379
965	0.000579273
964	0.000565269
963	0.000552268
962	0.000540184
961	0.000528939
960	0.000518466
959	0.000508703
958	0.000499595
957	0.000491093
956	0.000483154
955	0.000475736
954	0.000468805
953	0.000462329
952	0.000456279
951	0.000450628
950	0.000445353
949	0.000440433
948	0.000435848
947	0.000431581
946	0.000427617
945	0.000423941
944	0.000420542
943	0.000417408
942	0.000414528
941	0.000411895
940	0.000409501
939	0.000407339
938	0.000405403
937	0.00040369
936	0.000402194
935	0.000400914
934	0.000399847
933	0.000398993
932	0.000398351
931	0.000397922
930	0.000397708
929	0.000397711
928	0.000397935
927	0.000398385
926	0.000399065
925	0.000399984
924	0.000401149
923	0.00040257
922	0.000404258
921	0.000406225
920	0.000408486
919	0.000411058
918	0.000413958
917	0.000417208
916	0.000420833
915	0.000424858
914	0.000429316
913	0.000434241
912	0.000439672
911	0.000445655
910	0.000452241
909	0.000459488
908	0.000467465
907	0.000476247
906	0.000485924
905	0.000496599
904	0.00050839
903	0.000521437
902	0.000535901
901	0.000551972
900	0.000569877
899	0.00058988
898	0.000612301
897	0.000637522
896	0.000666001
895	0.0006983
894	0.000735104
893	0.000777255
892	0.000825804
891	0.000882061
890	0.000947686
889	0.00102479
888	0.001116088
887	0.001225101
886	0.001356436
885	0.001516161
884	0.001712316
883	0.001955564
882	0.002259952
881	0.002643597
880	0.003128703
879	0.003739339
878	0.004493536
877	0.005383722
876	0.006340808
875	0.00719607
874	0.007699616
873	0.007656129
872	0.007085218
871	0.00620362
870	0.005254291
869	0.004388854
868	0.003663688
867	0.003080318
866	0.002618845
865	0.00225519
864	0.001967759
863	0.00173913
862	0.001555868
861	0.001407801
860	0.001287265
859	0.00118848
858	0.001107062
857	0.001039665
856	0.000983712
855	0.000937209
854	0.000898596
853	0.00086665
852	0.000840403
851	0.000819092
850	0.000802108
849	0.000788973
848	0.000779308
847	0.000772822
846	0.000769292
845	0.000768557
844	0.00077051
843	0.000775091
842	0.000782285
841	0.000792121
840	0.000804668
839	0.000820044
838	0.000838408
837	0.000859976
836	0.000885016
835	0.000913866
834	0.000946937
833	0.000984732
832	0.001027861
831	0.001077069
830	0.001133257
829	0.00119753
828	0.001271241
827	0.001356059
826	0.001454054
825	0.001567814
824	0.001700594
823	0.001856527
822	0.0020409
821	0.002260542
820	0.002524342
819	0.002843969
818	0.003234838
817	0.0037174
816	0.004318742
815	0.005074346
814	0.006029309
813	0.00723702
812	0.008750356
811	0.01059527
810	0.012712045
809	0.014862952
808	0.016573165
807	0.017270095
806	0.016667125
805	0.015015399
804	0.012881311
803	0.010754915
802	0.008890369
801	0.007356923
800	0.006132381
799	0.005164628
798	0.004399884
797	0.003792358
796	0.003305901
795	0.00291288
794	0.002592424
793	0.002328803
792	0.002110113
791	0.001927293
790	0.001773386
789	0.001643009
788	0.001531955
787	0.001436913
786	0.001355252
785	0.001284868
784	0.001224063
783	0.001171459
782	0.001125932
781	0.001086559
780	0.001052578
779	0.001023359
778	0.000998378
777	0.000977202
776	0.000959468
775	0.000944877
774	0.000933179
773	0.000924172
772	0.00091769
771	0.000913602
770	0.000911806
769	0.000912228
768	0.000914817
767	0.000919548
766	0.000926417
765	0.00093544
764	0.000946657
763	0.000960129
762	0.00097594
761	0.000994198
760	0.001015038
759	0.001038621
758	0.001065142
757	0.001094831
756	0.001127956
755	0.001164833
754	0.001205832
753	0.001251382
752	0.001301985
751	0.001358231
750	0.001420808
749	0.001490528
748	0.001568347
747	0.0016554
746	0.001753037
745	0.001862873
744	0.00198685
743	0.002127316
742	0.002287133
741	0.002469805
740	0.002679661
739	0.002922084
738	0.003203826
737	0.003533425
736	0.003921775
735	0.004382896
734	0.004934997
733	0.005601921
732	0.006415114
731	0.007416256
730	0.008660609
729	0.010220876
728	0.012190467
727	0.014682801
726	0.017818014
725	0.021678255
724	0.026200575
723	0.03098845
722	0.035133438
721	0.037366973
720	0.036800892
719	0.03367461
718	0.029138584
717	0.024377387
716	0.020090165
715	0.01651721
714	0.013646811
713	0.01137349
712	0.009576714
711	0.008150257
710	0.007009029
709	0.006087587
708	0.005336401
707	0.004718136
706	0.00420458
705	0.003774284
704	0.003410817
703	0.00310148
702	0.002836372
701	0.002607704
700	0.002409297
699	0.002236203
698	0.002084434
697	0.001950746
696	0.001832485
695	0.001727463
694	0.001633865
693	0.001550176
692	0.001475124
691	0.001407635
690	0.001346801
689	0.001291845
688	0.001242103
687	0.001197005
686	0.001156059
685	0.001118836
684	0.001084968
683	0.00105413
682	0.001026039
681	0.001000448
680	0.000977139
679	0.000955919
678	0.000936618
677	0.000919087
676	0.000903193
675	0.000888817
674	0.000875855
673	0.000864215
672	0.000853812
671	0.000844575
670	0.000836439
669	0.000829345
668	0.000823243
667	0.000818088
666	0.000813842
665	0.00081047
664	0.000807943
663	0.000806236
662	0.000805329
661	0.000805206
660	0.000805852
659	0.000807258
658	0.000809419
657	0.000812331
656	0.000815996
655	0.000820417
654	0.000825602
653	0.000831561
652	0.000838309
651	0.000845864
650	0.000854247
649	0.000863485
648	0.000873607
647	0.000884649
646	0.00089665
645	0.000909656
644	0.000923718
643	0.000938895
642	0.000955253
641	0.000972864
640	0.000991813
639	0.001012194
638	0.001034112
637	0.001057686
636	0.001083053
635	0.001110364
634	0.001139793
633	0.001171539
632	0.001205828
631	0.001242918
630	0.001283108
629	0.001326742
628	0.00137422
627	0.001426006
626	0.001482645
625	0.001544781
624	0.001613173
623	0.001688726
622	0.001772529
621	0.001865893
620	0.001970415
619	0.002088054
618	0.002221231
617	0.002372966
616	0.002547058
615	0.002748335
614	0.002982986
613	0.003259021
612	0.003586898
611	0.003980371
610	0.004457614
609	0.005042633
608	0.005766826
607	0.006670129
606	0.007800042
605	0.009204401
604	0.01090918
603	0.012868426
602	0.014883661
601	0.016547241
600	0.017352915
599	0.017028382
598	0.015774709
597	0.014089496
596	0.012417806
595	0.010998696
594	0.009904819
593	0.009125689
592	0.008624095
591	0.00836273
590	0.008313946
589	0.008462358
588	0.00880516
587	0.009352318
586	0.010127457
585	0.011169845
584	0.012537589
583	0.014311837
582	0.01660095
581	0.019541261
580	0.023285532
579	0.02795889
578	0.033545635
577	0.039671318
576	0.045342935
575	0.048983984
574	0.049207524
573	0.045914649
572	0.040383731
571	0.034224888
570	0.028515548
569	0.023692323
568	0.019799354
567	0.016718601
566	0.014294504
565	0.0123841
564	0.010870935
563	0.009664842
562	0.008697477
561	0.007917399
560	0.007285877
559	0.006773638
558	0.006358428
557	0.006023236
556	0.005754993
555	0.00554362
554	0.005381341
553	0.00526217
552	0.005181545
551	0.005136047
550	0.005123203
549	0.005141342
548	0.005189492
547	0.005267312
546	0.005375056
545	0.00551356
544	0.005684253
543	0.005889186
542	0.0061311
541	0.006413505
540	0.006740803
539	0.007118446
538	0.007553146
537	0.008053148
536	0.008628585
535	0.009291944
534	0.01005868
533	0.010948019
532	0.011984036
531	0.013197093
530	0.014625784
529	0.016319566
528	0.018342375
527	0.020777547
526	0.023734572
525	0.027358214
524	0.031840534
523	0.037435813
522	0.044476512
521	0.053383203
520	0.064648283
519	0.078744639
518	0.09586103
517	0.115330352
516	0.134773032
515	0.149662229
514	0.154852662
513	0.148178638
512	0.132378396
511	0.112697301
510	0.093416434
509	0.076650091
508	0.062911367
507	0.051950818
506	0.043283146
505	0.036422248
504	0.030958687
503	0.026570695
502	0.023012746
501	0.020099486
500	0.017691143
499	0.015681884
498	0.013991036
497	0.012556594
496	0.011330481
495	0.010275087
494	0.009360725
493	0.00856376
492	0.007865221
491	0.007249759
490	0.006704862
489	0.006220258
488	0.005787459
487	0.005399405
486	0.005050188
485	0.00473484
484	0.004449156
483	0.004189564
482	0.003953013
481	0.003736884
480	0.003538923
479	0.003357183
478	0.003189972
477	0.003035821
476	0.002893445
475	0.002761723
474	0.002639674
473	0.002526438
472	0.002421262
471	0.00232349
470	0.002232551
469	0.002147957
468	0.002069295
467	0.001996227
466	0.001928494
465	0.001865919
464	0.00180842
463	0.001756026
462	0.001708898
461	0.001667361
460	0.001631927
459	0.001603291
458	0.001582249
457	0.001569373
456	0.001564228
455	0.001563921
454	0.001561535
453	0.001546811
452	0.00151159
451	0.001456393
450	0.001389854
449	0.001321802
448	0.001258397
447	0.001201913
446	0.001152365
445	0.001108886
444	0.001070438
443	0.001036081
442	0.001005052
441	0.000976752
440	0.00095072
439	0.000926599
438	0.000904112
437	0.000883042
436	0.000863216
435	0.000844495
434	0.000826766
433	0.000809936
432	0.000793924
431	0.000778666
430	0.000764103
429	0.000750186
428	0.000736873
427	0.000724125
426	0.000711908
425	0.000700193
424	0.000688951
423	0.000678159
422	0.000667793
421	0.000657835
420	0.000648264
419	0.000639063
418	0.000630218
417	0.000621712
416	0.000613533
415	0.000605668
414	0.000598105
413	0.000590833
412	0.000583842
411	0.000577123
410	0.000570666
409	0.000564464
408	0.000558508
407	0.000552792
406	0.000547308
405	0.000542051
404	0.000537014
403	0.000532191
402	0.000527579
401	0.000523171
400	0.000518964
399	0.000514953
398	0.000511135
397	0.000507506
396	0.000504063
395	0.000500803
394	0.000497724
393	0.000494822
392	0.000492096
391	0.000489545
390	0.000487166
389	0.000484958
388	0.000482919
387	0.00048105
386	0.00047935
385	0.000477817
384	0.000476453
383	0.000475256
382	0.000474228
381	0.000473369
380	0.00047268
379	0.000472161
378	0.000471815
377	0.000471643
376	0.000471647
375	0.000471829
374	0.000472192
373	0.000472739
372	0.000473472
371	0.000474395
370	0.000475512
369	0.000476828
368	0.000478346
367	0.000480073
366	0.000482013
365	0.000484173
364	0.000486558
363	0.000489176
362	0.000492034
361	0.000495141
360	0.000498505
359	0.000502136
358	0.000506043
357	0.000510237
356	0.000514731
355	0.000519537
354	0.000524668
353	0.00053014
352	0.000535967
351	0.000542167
350	0.000548758
349	0.00055576
348	0.000563194
347	0.000571083
346	0.000579453
345	0.000588329
344	0.000597741
343	0.000607721
342	0.000618303
341	0.000629523
340	0.000641423
339	0.000654047
338	0.000667441
337	0.00068166
336	0.000696758
335	0.000712801
334	0.000729855
333	0.000747996
332	0.000767308
331	0.000787881
330	0.000809816
329	0.000833224
328	0.000858229
327	0.000884969
326	0.000913595
325	0.000944278
324	0.000977208
323	0.001012598
322	0.00105069
321	0.001091752
320	0.001136091
319	0.001184053
318	0.001236033
317	0.001292481
316	0.001353912
315	0.001420918
314	0.001494185
313	0.001574505
312	0.001662801
311	0.001760152
310	0.001867827
309	0.001987324
308	0.002120424
307	0.002269251
306	0.00243636
305	0.002624841
304	0.002838458
303	0.003081826
302	0.003360653
301	0.003682048
300	0.004054944
299	0.004490667
298	0.0050037
297	0.005612733
296	0.006342102
295	0.00722375
294	0.008299877
293	0.009626425
292	0.011277389
291	0.013349365
290	0.015964213
289	0.019263769
288	0.02338209
287	0.028366343
286	0.034008303
285	0.039598174
284	0.043816752
283	0.04520928
282	0.043223385
281	0.038703377
280	0.033157647
279	0.027784501
278	0.023163197
277	0.019428165
276	0.016506444
275	0.014263727
274	0.012568912
273	0.011315377
272	0.010424323
271	0.009842342
270	0.009538146
269	0.009500155
268	0.009735305
267	0.010268656
266	0.0111424
265	0.012410648
264	0.014121881
263	0.016273862
262	0.018724036
261	0.021073056
260	0.022650574
259	0.022808386
258	0.021412386
257	0.018961123
256	0.016164661
255	0.013529998
254	0.011277188
253	0.009439785
252	0.007970442
251	0.00680082
250	0.005866541
249	0.005114573
248	0.004503595
247	0.004002139
246	0.003586419
245	0.003238434
244	0.002944495
243	0.00269411
242	0.002479167
241	0.002293339
240	0.002131642
239	0.001990118
238	0.001865593
237	0.001755503
236	0.00165776
235	0.001570652
234	0.001492762
233	0.001422915
232	0.001360127
231	0.001303571
230	0.001252549
229	0.001206469
228	0.001164825
227	0.001127189
226	0.001093191
225	0.001062516
224	0.001034892
223	0.001010088
222	0.000987905
221	0.000968175
220	0.000950754
219	0.000935523
218	0.000922383
217	0.000911255
216	0.000902077
215	0.000894805
214	0.00088941
213	0.00088588
212	0.000884216
211	0.000884438
210	0.000886581
209	0.000890697
208	0.000896855
207	0.000905145
206	0.000915679
205	0.000928592
204	0.000944045
203	0.000962231
202	0.000983377
201	0.001007751
200	0.001035667
199	0.001067494
198	0.001103668
197	0.0011447
196	0.001191196
195	0.001243871
194	0.001303579
193	0.001371337
192	0.001448368
191	0.001536145
190	0.001636459
189	0.001751497
188	0.001883947
187	0.002037142
186	0.00221524
185	0.002423477
184	0.002668499
183	0.002958819
182	0.003305435
181	0.003722681
180	0.00422939
179	0.004850461
178	0.005618923
177	0.006578486
176	0.007786227
175	0.009314153
174	0.011246032
173	0.013660871
172	0.016585899
171	0.019896551
170	0.023170691
169	0.025625658
168	0.026400645
167	0.025171439
166	0.022439991
165	0.019098363
164	0.015853066
163	0.013043904
162	0.010747619
161	0.008918164
160	0.007472733
159	0.006329588
158	0.005420271
157	0.004691128
156	0.004101285
155	0.003619932
154	0.003223873
153	0.002895592
152	0.002621793
151	0.002392329
150	0.002199419
149	0.002037085
148	0.001900748
147	0.001786934
146	0.001693072
145	0.001617366
144	0.001558709
143	0.001516668
142	0.001491501
141	0.00148424
140	0.001496827
139	0.001532315
138	0.001595106
137	0.001691155
136	0.001827895
135	0.002013274
134	0.002252572
133	0.002540844
132	0.002849705
131	0.003115084
130	0.003248449
129	0.00318894
128	0.002954666
127	0.002626285
126	0.002285861
125	0.00198148
124	0.001729564
123	0.001529308
122	0.001373604
121	0.00125446
120	0.001165031
119	0.001100114
118	0.001056097
117	0.001030767
116	0.001023159
115	0.001033477
114	0.001063114
113	0.00111476
112	0.001192567
111	0.00130226
110	0.001450912
109	0.001645684
108	0.00189008
107	0.002175619
106	0.002468629
105	0.002701453
104	0.0027916
103	0.002696394
102	0.002450232
101	0.002133934
100	0.001818311
