   0.000000000000000    0.000000000000000
  10.000000000000000    0.000000000000000
  20.000000000000000  100.714869584143173
  30.000000000000000  183.800082109496003
  40.000000000000000  260.003145534545183
  50.000000000000000  328.568295235745609
  60.000000000000000  389.143689103424549
  70.000000000000000  442.584894266165804
  80.000000000000000  490.399531684815884
  90.000000000000000  533.976860264874972
 100.000000000000000  574.610369389876723
 110.000000000000000  612.339636051282241
 120.000000000000000  649.964512351155349
 130.000000000000000  687.809282695502020
 140.000000000000000  721.124475627765037
 150.000000000000000  754.576347702182829
 160.000000000000000  789.878016257286049
 170.000000000000000  823.598834950663218
 180.000000000000000  856.996510621905372
 190.000000000000000  890.135782487690335
 200.000000000000000  922.905056919902449
 210.000000000000000  955.349578984826735
 220.000000000000000  987.448507174477072
 230.000000000000000 1019.165139194391713
 240.000000000000000 1050.480211101472378
 250.000000000000000 1081.381881968118250
 260.000000000000000 1111.883313580602362
 270.000000000000000 1141.891113801486881
 280.000000000000000 1171.407046392560005
 290.000000000000000 1200.501587427221239
 300.000000000000000 1229.087164079770446
 310.000000000000000 1257.126798383891582
 320.000000000000000 1284.658731269836380
 330.000000000000000 1311.663442739657967
 340.000000000000000 1338.146818200498728
 350.000000000000000 1364.083444313146174
 360.000000000000000 1389.456573875248523
 370.000000000000000 1414.320035707950638
 380.000000000000000 1438.646273953467471
 390.000000000000000 1462.362818374112067
 400.000000000000000 1485.571351610124111
