"v / cm^-1","IR Intensity / AU","Raman Intensity / AU"
"-100.0","0.00038885761171202006","5.6250911464061871e-05"
"-99.0","0.00039051377477733186","5.6421312238785297e-05"
"-98.0","0.00039218226245470823","5.6592744177000448e-05"
"-97.0","0.00039386321248002012","5.6765220086948167e-05"
"-96.0","0.00039555676470085654","5.6938753072774749e-05"
"-95.0","0.00039726306111824417","5.7113356544626987e-05"
"-94.0","0.00039898224592938648","5.7289044229182972e-05"
"-93.0","0.00040071446557144244","5.7465830180639896e-05"
"-92.0","0.00040245986876638081","5.7643728792183222e-05"
"-91.0","0.00040421860656694156","5.7822754807961092e-05"
"-90.0","0.00040599083240373026","5.8002923335590906e-05"
"-89.0","0.00040777670213348904","5.8184249859225429e-05"
"-88.0","0.00040957637408857255","5.836675025320806e-05"
"-87.0","0.00041139000912765998","5.85504407963486e-05"
"-86.0","0.00041321777068775592","5.8735338186852131e-05"
"-85.0","0.00041505982483749915","5.8921459557937e-05"
"-84.0","0.00041691634033183403","5.9108822494177906e-05"
"-83.0","0.00041878748866807584","5.9297445048615086e-05"
"-82.0","0.00042067344414342109","5.9487345760670456e-05"
"-81.0","0.00042257438391393823","5.9678543674915973e-05"
"-80.0","0.00042449048805508877","5.9871058360741651e-05"
"-79.0","0.00042642193962382971","6.0064909932973303e-05"
"-78.0","0.00042836892472233564","6.0260119073494218e-05"
"-77.0","0.00043033163256340085","6.045670705392768e-05"
"-76.0","0.00043231025553757351","6.0654695759441026e-05"
"-75.0","0.00043430498928206718","6.085410771373669e-05"
"-74.0","0.00043631603275151511","6.1054966105298424e-05"
"-73.0","0.00043834358829062449","6.1257294814967333e-05"
"-72.0","0.00044038786170878536","6.1461118444925742e-05"
"-71.0","0.00044244906235670441","6.1666462349172852e-05"
"-70.0","0.00044452740320512343","6.1873352665582063e-05"
"-69.0","0.0004466231009256932","6.2081816349635491e-05"
"-68.0","0.00044873637597406973","6.2291881209937936e-05"
"-67.0","0.00045086745267530992","6.2503575945619804e-05"
"-66.0","0.00045301655931163844","6.2716930185746124e-05"
"-65.0","0.00045518392821266234","6.2931974530856658e-05"
"-64.0","0.00045736979584812547","6.3148740596771842e-05"
"-63.0","0.00045957440292327106","6.3367261060807783e-05"
"-62.0","0.00046179799447691364","6.3587569710555071e-05"
"-61.0","0.00046404081998230524","6.3809701495386422e-05"
"-60.0","0.00046630313345089129","6.4033692580870938e-05"
"-59.0","0.00046858519353905689","6.4259580406285827e-05"
"-58.0","0.00047088726365796495","6.4487403745430204e-05"
"-57.0","0.00047320961208658599","6.4717202770961558e-05"
"-56.0","0.00047555251208804213","6.4949019122491911e-05"
"-55.0","0.00047791624202937522","6.5182895978698881e-05"
"-54.0","0.00048030108550485204","6.5418878133726693e-05"
"-53.0","0.00048270733146294419","6.5657012078173095e-05"
"-52.0","0.00048513527433709843","6.5897346084982161e-05"
"-51.0","0.00048758521418044629","6.6139930300587675e-05"
"-50.0","0.00049005745680458213","6.6384816841679617e-05"
"-49.0","0.00049255231392256443","6.6632059897995941e-05"
"-48.0","0.00049507010329628528","6.6881715841575468e-05"
"-47.0","0.00049761114888837376","6.7133843342942148e-05"
"-46.0","0.00050017578101879841","6.7388503494731272e-05"
"-45.0","0.00050276433652633192","6.7645759943309771e-05"
"-44.0","0.00050537715893507495","6.7905679028990094e-05"
"-43.0","0.00050801459862620925","6.8168329935487936e-05"
"-42.0","0.0005106770130151924","6.8433784849330085e-05"
"-41.0","0.00051336476673458163","6.8702119129979787e-05"
"-40.0","0.00051607823182271944","6.8973411491514804e-05"
"-39.0","0.00051881778791848315","6.9247744196766341e-05"
"-38.0","0.00052158382246235066","6.9525203264909755e-05"
"-37.0","0.0005243767309040105","6.9805878693585734e-05"
"-36.0","0.00052719691691677977","7.0089864696729989e-05"
"-35.0","0.00053004479261908888","7.0377259959398484e-05"
"-34.0","0.0005329207788033187","7.0668167910993278e-05"
"-33.0","0.00053582530517226493","7.0962697018428614e-05"
"-32.0","0.00053875881058355662","7.1260961100921266e-05"
"-31.0","0.00054172174330232225","7.1563079668251724e-05"
"-30.0","0.00054471456126245444","7.1869178284521992e-05"
"-29.0","0.00054773773233680466","7.2179388959635064e-05"
"-28.0","0.00055079173461669378","7.2493850570940312e-05"
"-27.0","0.0005538770567010947","7.2812709317736322e-05"
"-26.0","0.00055699419799590992","7.3136119211594154e-05"
"-25.0","0.00056014366902374616","7.3464242605768103e-05"
"-24.0","0.00056332599174463741","7.3797250767301128e-05"
"-23.0","0.00056654169988817156","7.4135324495808527e-05"
"-22.0","0.00056979133929750485","7.4478654793349059e-05"
"-21.0","0.00057307546828577315","7.4827443590263514e-05"
"-20.0","0.00057639465800543392","7.5181904532393618e-05"
"-19.0","0.00057974949283109642","7.5542263835687946e-05"
"-18.0","0.00058314057075642889","7.5908761214871687e-05"
"-17.0","0.00058656850380576434","7.6281650893608662e-05"
"-16.0","0.00059003391846104865","7.6661202704433496e-05"
"-15.0","0.0005935374561048222","7.7047703287686737e-05"
"-14.0","0.00059707977347995026","7.7441457399769352e-05"
"-13.0","0.00060066154316685519","7.7842789342253782e-05"
"-12.0","0.00060428345407906065","7.8252044524777944e-05"
"-11.0","0.00060794621197787367","7.8669591176220324e-05"
"-10.0","0.00061165054000710342","7.9095822220445186e-05"
"-9.0","0.00061539717924873494","7.9531157334944546e-05"
"-8.0","0.00061918688930056112","7.99760452130273e-05"
"-7.0","0.00062302044887679311","8.0430966052863208e-05"
"-6.0","0.00062689865643276706","8.0896434299729988e-05"
"-5.0","0.00063082233081488705","8.1373001671298145e-05"
"-4.0","0.00063479231193703687","8.1861260499795029e-05"
"-3.0","0.00063880946148476496","8.2361847429502459e-05"
"-2.0","0.00064287466364859602","8.287544751335986e-05"
"-1.0","0.00064698882588793067","8.3402798758594856e-05"
"0.0","0.00065115287972706312","8.3944697178421935e-05"
"1.0","0.00065536778158495161","8.4502002415116201e-05"
"2.0","0.00065963451364045112","8.5075644009379185e-05"
"3.0","0.00066395408473485674","8.5666628402123742e-05"
"4.0","0.00066832753131368177","8.6276046767898363e-05"
"5.0","0.00067275591840974","8.6905083794514048e-05"
"6.0","0.00067724034066972969","8.7555027541447785e-05"
"7.0","0.00068178192342663074","8.8227280530805285e-05"
"8.0","0.00068638182382041045","8.8923372249656544e-05"
"9.0","0.00069104123196966547","8.9644973272183398e-05"
"10.0","0.00069576137219701565","9.039391124524403e-05"
"11.0","0.00070054350431124812","9.1172189022812458e-05"
"12.0","0.00070538892494939913","9.1982005284723845e-05"
"13.0","0.00071029896898220431","9.282577803499901e-05"
"14.0","0.00071527501098654829","9.3706171446916207e-05"
"15.0","0.00072031846678882305","9.4626126608658004e-05"
"16.0","0.00072543079508337891","9.5588896828171656e-05"
"17.0","0.00073061349913052323","9.6598088283096883e-05"
"18.0","0.00073586812853887104","9.7657706956584938e-05"
"19.0","0.00074119628113721091","9.8772212989333346e-05"
"20.0","0.00074659960494137642","9.9946583810792944e-05"
"21.0","0.00075207980022211059","0.00010118638769924878"
"22.0","0.00075763862168029019","0.000102497869775415"
"23.0","0.00076327788073641851","0.00010388805287546127"
"24.0","0.00076899944794181756","0.00010536485630049564"
"25.0","0.00077480525551954893","0.00010693723613106089"
"26.0","0.00078069730004374528","0.00010861535166718301"
"27.0","0.0007866776452667458","0.00011041076365963383"
"28.0","0.00079274842510421801","0.00011233667140606588"
"29.0","0.00079891184678931675","0.00011440819758940178"
"30.0","0.00080517019420788503","0.0001166427320596989"
"31.0","0.00081152583142776432","0.00011906034877232722"
"32.0","0.00081798120643644591","0.00012168431402217961"
"33.0","0.00082453885510260741","0.00012454170926640745"
"34.0","0.00083120140537851813","0.00012766419863389635"
"35.0","0.00083797158176190066","0.00013108898026940722"
"36.0","0.000844852210037651","0.00013485997277757673"
"37.0","0.00085184622232182205","0.00013902930437205324"
"38.0","0.00085895666243251891","0.00014365919452898404"
"39.0","0.00086618669161491","0.00014882434830870207"
"40.0","0.00087353959465038622","0.00015461502535362722"
"41.0","0.00088101878638313332","0.00016114100364015868"
"42.0","0.00088862781870101574","0.00016853673918295137"
"43.0","0.00089637038801178759","0.0001769681368749353"
"44.0","0.00090425034326036436","0.00018664150853962925"
"45.0","0.00091227169453821468","0.00019781552192434443"
"46.0","0.00092043862234203087","0.00021081726610431705"
"47.0","0.00092875548754589197","0.00022606401023537965"
"48.0","0.00093722684215912313","0.00024409285484902201"
"49.0","0.00094585744095138774","0.00026560129998448844"
"50.0","0.00095465225403722437","0.00029150275893639942"
"51.0","0.0009636164805247407","0.00032300202046188319"
"52.0","0.00097275556334759834","0.00036169586471241559"
"53.0","0.00098207520541634561","0.00040970132317135318"
"54.0","0.00099158138724493756","0.00046980277266429047"
"55.0","0.0010012803862314839","0.0005455751768191874"
"56.0","0.0010111787977997546","0.0006413526039554786"
"57.0","0.0010212835586403031","0.00076170753572293946"
"58.0","0.0010316019723286762","0.00090971564069023477"
"59.0","0.001042141737644041","0.0010828184108291632"
"60.0","0.0010529109799665808","0.0012655942554756822"
"61.0","0.0010639182861979996","0.0014230557839049831"
"62.0","0.0010751727437292352","0.0015068090946759316"
"63.0","0.0010866839840760318","0.0014836060964929013"
"64.0","0.0010984622319204862","0.0013634142539064207"
"65.0","0.0011105183604404459","0.0011904094511915172"
"66.0","0.001122863953984934","0.0010094981575628598"
"67.0","0.0011355113793714792","0.00084695255906064271"
"68.0","0.0011484738673510823","0.00071168247292898573"
"69.0","0.0011617656061227168","0.00060313229607603222"
"70.0","0.0011754018492004267","0.00051725264308303198"
"71.0","0.0011893990404663144","0.00044945382243165164"
"72.0","0.0012037749599140325","0.00039570154093843769"
"73.0","0.0012185488944421597","0.00035276781800401281"
"74.0","0.0012337418391516713","0.00031817101928448212"
"75.0","0.0012493767360122147","0.00029003336800417361"
"76.0","0.0012654787585909236","0.00026693940640223435"
"77.0","0.001282075653923988","0.00024781940725568895"
"78.0","0.0012991981557462472","0.00023186005479877545"
"79.0","0.0013168804874401927","0.00021843814630788228"
"80.0","0.0013351609785879402","0.00020707201195283183"
"81.0","0.0013540828264171209","0.00019738603290430948"
"82.0","0.0013736950434407437","0.00018908467252635292"
"83.0","0.0013940536462155452","0.00018193337369396394"
"84.0","0.0014152231588263934","0.00017574441183666793"
"85.0","0.0014372785305104439","0.00017036633773503224"
"86.0","0.0014603076027293038","0.0001656760353979333"
"87.0","0.0014844143112456082","0.00016157269809128177"
"88.0","0.0015097228794873064","0.00015797322190320935"
"89.0","0.0015363833594206973","0.00015480865507164717"
"90.0","0.001564579017541844","0.00015202143983301638"
"91.0","0.0015945362630024505","0.00014956325384059982"
"92.0","0.0016265380931315078","0.00014739330865603644"
"93.0","0.0016609424104801877","0.00014547699928203691"
"94.0","0.0016982070549781054","0.00014378482524651808"
