"v / cm^-1","Intensity / AU"
"2847.0","2.3023705909164947e-05"
"2846.0","2.303181685417671e-05"
"2845.0","2.304022295370839e-05"
"2844.0","2.304892085686559e-05"
"2843.0","2.305790727998872e-05"
"2842.0","2.3067179005153275e-05"
"2841.0","2.3076732878709658e-05"
"2840.0","2.308656580986108e-05"
"2839.0","2.3096674769278844e-05"
"2838.0","2.310705678775352e-05"
"2837.0","2.3117708954881342e-05"
"2836.0","2.312862841778422e-05"
"2835.0","2.313981237986311e-05"
"2834.0","2.3151258099583016e-05"
"2833.0","2.316296288928938e-05"
"2832.0","2.3174924114054355e-05"
"2831.0","2.3187139190552652e-05"
"2830.0","2.3199605585965546e-05"
"2829.0","2.3212320816912682e-05"
"2828.0","2.322528244841075e-05"
"2827.0","2.3238488092858194e-05"
"2826.0","2.3251935409045017e-05"
"2825.0","2.326562210118771e-05"
"2824.0","2.327954591798758e-05"
"2823.0","2.3293704651712714e-05"
"2822.0","2.330809613730224e-05"
"2821.0","2.3322718251492754e-05"
"2820.0","2.333756891196616e-05"
"2819.0","2.3352646076517917e-05"
"2818.0","2.3367947742245938e-05"
"2817.0","2.338347194475883e-05"
"2816.0","2.339921675740316e-05"
"2815.0","2.3415180290509778e-05"
"2814.0","2.3431360690657443e-05"
"2813.0","2.344775613995484e-05"
"2812.0","2.3464364855339105e-05"
"2811.0","2.3481185087891226e-05"
"2810.0","2.3498215122167632e-05"
"2809.0","2.3515453275547553e-05"
"2808.0","2.3532897897595662e-05"
"2807.0","2.3550547369439772e-05"
"2806.0","2.356840010316277e-05"
"2805.0","2.3586454541209194e-05"
"2804.0","2.360470915580508e-05"
"2803.0","2.3623162448391623e-05"
"2802.0","2.3641812949071717e-05"
"2801.0","2.36606592160691e-05"
"2800.0","2.3679699835200375e-05"
"2799.0","2.3698933419358468e-05"
"2798.0","2.3718358608008325e-05"
"2797.0","2.3737974066693888e-05"
"2796.0","2.375777848655636e-05"
"2795.0","2.3777770583863083e-05"
"2794.0","2.3797949099547434e-05"
"2793.0","2.381831279875859e-05"
"2792.0","2.3838860470421845e-05"
"2791.0","2.3859590926808357e-05"
"2790.0","2.388050300311472e-05"
"2789.0","2.390159555705174e-05"
"2788.0","2.3922867468442417e-05"
"2787.0","2.394431763882872e-05"
"2786.0","2.3965944991086988e-05"
"2785.0","2.398774846905196e-05"
"2784.0","2.400972703714882e-05"
"2783.0","2.4031879680033363e-05"
"2782.0","2.40542054022402e-05"
"2781.0","2.4076703227838013e-05"
"2780.0","2.4099372200093077e-05"
"2779.0","2.4122211381139504e-05"
"2778.0","2.4145219851656604e-05"
"2777.0","2.4168396710553483e-05"
"2776.0","2.419174107466027e-05"
"2775.0","2.421525207842568e-05"
"2774.0","2.4238928873621507e-05"
"2773.0","2.426277062905296e-05"
"2772.0","2.4286776530275555e-05"
"2771.0","2.4310945779317472e-05"
"2770.0","2.4335277594408448e-05"
"2769.0","2.4359771209713714e-05"
"2768.0","2.4384425875074086e-05"
"2767.0","2.440924085575104e-05"
"2766.0","2.443421543217741e-05"
"2765.0","2.445934889971325e-05"
"2764.0","2.4484640568406743e-05"
"2763.0","2.4510089762759892e-05"
"2762.0","2.4535695821499504e-05"
"2761.0","2.4561458097352424e-05"
"2760.0","2.4587375956825818e-05"
"2759.0","2.461344877999168e-05"
"2758.0","2.463967596027582e-05"
"2757.0","2.466605690425148e-05"
"2756.0","2.4692591031436618e-05"
"2755.0","2.4719277774095905e-05"
"2754.0","2.4746116577046302e-05"
"2753.0","2.4773106897466964e-05"
"2752.0","2.4800248204712557e-05"
"2751.0","2.482753998013088e-05"
"2750.0","2.485498171688386e-05"
"2749.0","2.4882572919771994e-05"
"2748.0","2.4910313105062785e-05"
"2747.0","2.4938201800322283e-05"
"2746.0","2.496623854425011e-05"
"2745.0","2.499442288651771e-05"
"2744.0","2.5022754387610098e-05"
"2743.0","2.505123261867034e-05"
"2742.0","2.5079857161347497e-05"
"2741.0","2.510862760764749e-05"
"2740.0","2.513754355978677e-05"
"2739.0","2.5166604630049162e-05"
"2738.0","2.519581044064529e-05"
"2737.0","2.52251606235749e-05"
"2736.0","2.5254654820492042e-05"
"2735.0","2.5284292682572447e-05"
"2734.0","2.531407387038414e-05"
"2733.0","2.53439980537602e-05"
"2732.0","2.5374064911673856e-05"
"2731.0","2.540427413211667e-05"
"2730.0","2.543462541197842e-05"
"2729.0","2.5465118456929637e-05"
"2728.0","2.5495752981306717e-05"
"2727.0","2.55265287079985e-05"
"2726.0","2.5557445368335943e-05"
"2725.0","2.5588502701983396e-05"
"2724.0","2.5619700456832104e-05"
"2723.0","2.5651038388895797e-05"
"2722.0","2.5682516262208424e-05"
"2721.0","2.5714133848723776e-05"
"2720.0","2.5745890928216786e-05"
"2719.0","2.577778728818735e-05"
"2718.0","2.58098227237655e-05"
"2717.0","2.5841997037618542e-05"
"2716.0","2.5874310039860118e-05"
"2715.0","2.5906761547960868e-05"
"2714.0","2.593935138666086e-05"
"2713.0","2.5972079387883845e-05"
"2712.0","2.6004945390652956e-05"
"2711.0","2.6037949241008135e-05"
"2710.0","2.607109079192523e-05"
"2709.0","2.610436990323649e-05"
"2708.0","2.6137786441552743e-05"
"2707.0","2.6171340280187007e-05"
"2706.0","2.620503129907953e-05"
"2705.0","2.6238859384724338e-05"
"2704.0","2.6272824430097272e-05"
"2703.0","2.6306926334585253e-05"
"2702.0","2.6341165003916987e-05"
"2701.0","2.6375540350095083e-05"
"2700.0","2.6410052291329344e-05"
"2699.0","2.644470075197146e-05"
"2698.0","2.6479485662450894e-05"
"2697.0","2.6514406959212098e-05"
"2696.0","2.6549464584652846e-05"
"2695.0","2.6584658487063733e-05"
"2694.0","2.661998862056909e-05"
"2693.0","2.665545494506876e-05"
"2692.0","2.6691057426181058e-05"
"2691.0","2.672679603518709e-05"
"2690.0","2.6762670748975922e-05"
"2689.0","2.6798681549990733e-05"
"2688.0","2.683482842617638e-05"
"2687.0","2.6871111370927594e-05"
"2686.0","2.6907530383038516e-05"
"2685.0","2.694408546665299e-05"
"2684.0","2.6980776631215937e-05"
"2683.0","2.7017603891425827e-05"
"2682.0","2.7054567267187663e-05"
"2681.0","2.709166678356749e-05"
"2680.0","2.712890247074732e-05"
"2679.0","2.716627436398116e-05"
"2678.0","2.7203782503551932e-05"
"2677.0","2.7241426934729268e-05"
"2676.0","2.7279207707727937e-05"
"2675.0","2.731712487766747e-05"
"2674.0","2.735517850453232e-05"
"2673.0","2.7393368653132855e-05"
"2672.0","2.7431695393067452e-05"
"2671.0","2.747015879868483e-05"
"2670.0","2.75087589490477e-05"
"2669.0","2.7547495927896614e-05"
"2668.0","2.7586369823615328e-05"
"2667.0","2.7625380729195936e-05"
"2666.0","2.7664528742205548e-05"
"2665.0","2.7703813964753183e-05"
"2664.0","2.774323650345751e-05"
"2663.0","2.7782796469415397e-05"
"2662.0","2.7822493978170857e-05"
"2661.0","2.7862329149684906e-05"
"2660.0","2.79023021083059e-05"
"2659.0","2.7942412982740654e-05"
"2658.0","2.7982661906026016e-05"
"2657.0","2.8023049015501357e-05"
"2656.0","2.8063574452781227e-05"
"2655.0","2.8104238363729136e-05"
"2654.0","2.8145040898431413e-05"
"2653.0","2.8185982211171932e-05"
"2652.0","2.8227062460407607e-05"
"2651.0","2.826828180874394e-05"
"2650.0","2.830964042291148e-05"
"2649.0","2.83511384737428e-05"
"2648.0","2.839277613614993e-05"
"2647.0","2.8434553589102377e-05"
"2646.0","2.8476471015605598e-05"
"2645.0","2.8518528602680145e-05"
"2644.0","2.856072654134104e-05"
"2643.0","2.8603065026577964e-05"
"2642.0","2.8645544257335893e-05"
"2641.0","2.8688164436495802e-05"
"2640.0","2.8730925770856494e-05"
"2639.0","2.877382847111647e-05"
"2638.0","2.8816872751856356e-05"
"2637.0","2.8860058831521802e-05"
"2636.0","2.8903386932406967e-05"
"2635.0","2.894685728063821e-05"
"2634.0","2.8990470106158396e-05"
"2633.0","2.9034225642711642e-05"
"2632.0","2.907812412782822e-05"
"2631.0","2.9122165802810453e-05"
"2630.0","2.9166350912718362e-05"
"2629.0","2.921067970635626e-05"
"2628.0","2.925515243625938e-05"
"2627.0","2.9299769358681176e-05"
"2626.0","2.9344530733580838e-05"
"2625.0","2.9389436824611357e-05"
"2624.0","2.943448789910772e-05"
"2623.0","2.94796842280759e-05"
"2622.0","2.9525026086181713e-05"
"2621.0","2.957051375174062e-05"
"2620.0","2.9616147506707304e-05"
"2619.0","2.9661927636666052e-05"
"2618.0","2.9707854430821362e-05"
"2617.0","2.9753928181988772e-05"
"2616.0","2.9800149186586346e-05"
"2615.0","2.9846517744626128e-05"
"2614.0","2.9893034159706232e-05"
"2613.0","2.993969873900318e-05"
"2612.0","2.9986511793264487e-05"
"2611.0","3.0033473636801788e-05"
"2610.0","3.0080584587484065e-05"
"2609.0","3.0127844966731297e-05"
"2608.0","3.0175255099508427e-05"
"2607.0","3.022281531431978e-05"
"2606.0","3.0270525943203505e-05"
"2605.0","3.0318387321726565e-05"
"2604.0","3.036639978897991e-05"
"2603.0","3.0414563687574188e-05"
"2602.0","3.046287936363521e-05"
"2601.0","3.0511347166800542e-05"
"2600.0","3.0559967450215564e-05"
"2599.0","3.0608740570530304e-05"
"2598.0","3.06576668878966e-05"
"2597.0","3.070674676596513e-05"
"2596.0","3.075598057188321e-05"
"2595.0","3.080536867629256e-05"
"2594.0","3.085491145332747e-05"
"2593.0","3.090460928061326e-05"
"2592.0","3.0954462539264914e-05"
"2591.0","3.1004471613886056e-05"
"2590.0","3.105463689256835e-05"
"2589.0","3.110495876689072e-05"
"2588.0","3.115543763191944e-05"
"2587.0","3.120607388620794e-05"
"2586.0","3.125686793179726e-05"
"2585.0","3.1307820174216497e-05"
"2584.0","3.135893102248373e-05"
"2583.0","3.141020088910702e-05"
"2582.0","3.146163019008584e-05"
"2581.0","3.151321934491248e-05"
"2580.0","3.156496877657414e-05"
"2579.0","3.161687891155477e-05"
"2578.0","3.1668950179837523e-05"
"2577.0","3.172118301490736e-05"
"2576.0","3.177357785375385e-05"
"2575.0","3.182613513687407e-05"
"2574.0","3.187885530827621e-05"
"2573.0","3.193173881548294e-05"
"2572.0","3.1984786109535096e-05"
"2571.0","3.2037997644995944e-05"
"2570.0","3.2091373879955324e-05"
"2569.0","3.2144915276034e-05"
"2568.0","3.219862229838863e-05"
"2567.0","3.225249541571658e-05"
"2566.0","3.230653510026115e-05"
"2565.0","3.2360741827816875e-05"
"2564.0","3.241511607773541e-05"
"2563.0","3.246965833293113e-05"
"2562.0","3.252436907988751e-05"
"2561.0","3.257924880866314e-05"
"2560.0","3.263429801289853e-05"
"2559.0","3.2689517189822746e-05"
"2558.0","3.274490684026049e-05"
"2557.0","3.2800467468639195e-05"
"2556.0","3.285619958299655e-05"
"2555.0","3.291210369498828e-05"
"2554.0","3.296818031989564e-05"
"2553.0","3.302442997663403e-05"
"2552.0","3.3080853187760786e-05"
"2551.0","3.31374504794842e-05"
"2550.0","3.3194222381671936e-05"
"2549.0","3.325116942786007e-05"
"2548.0","3.330829215526236e-05"
"2547.0","3.336559110477958e-05"
"2546.0","3.342306682100919e-05"
"2545.0","3.3480719852255e-05"
"2544.0","3.3538550750537464e-05"
"2543.0","3.359656007160373e-05"
"2542.0","3.365474837493824e-05"
"2541.0","3.371311622377331e-05"
"2540.0","3.37716641851001e-05"
"2539.0","3.383039282967978e-05"
"2538.0","3.38893027320546e-05"
"2537.0","3.394839447055981e-05"
"2536.0","3.400766862733504e-05"
"2535.0","3.406712578833652e-05"
"2534.0","3.412676654334908e-05"
"2533.0","3.4186591485998636e-05"
"2532.0","3.424660121376476e-05"
"2531.0","3.430679632799343e-05"
"2530.0","3.43671774339102e-05"
"2529.0","3.442774514063313e-05"
"2528.0","3.448850006118674e-05"
"2527.0","3.4549442812515026e-05"
"2526.0","3.461057401549583e-05"
"2525.0","3.4671894294954646e-05"
"2524.0","3.4733404279679084e-05"
"2523.0","3.4795104602433237e-05"
"2522.0","3.485699589997246e-05"
"2521.0","3.4919078813058336e-05"
"2520.0","3.4981353986473634e-05"
"2519.0","3.5043822069037974e-05"
"2518.0","3.510648371362306e-05"
"2517.0","3.516933957716875e-05"
"2516.0","3.523239032069887e-05"
"2515.0","3.529563660933748e-05"
"2514.0","3.535907911232533e-05"
"2513.0","3.542271850303644e-05"
"2512.0","3.548655545899506e-05"
"2511.0","3.555059066189261e-05"
"2510.0","3.5614824797605114e-05"
"2509.0","3.5679258556210643e-05"
"2508.0","3.574389263200695e-05"
"2507.0","3.580872772352966e-05"
"2506.0","3.587376453357011e-05"
"2505.0","3.593900376919413e-05"
"2504.0","3.600444614176019e-05"
"2503.0","3.607009236693879e-05"
"2502.0","3.613594316473088e-05"
"2501.0","3.620199925948764e-05"
"2500.0","3.626826137992972e-05"
"2499.0","3.633473025916708e-05"
"2498.0","3.640140663471885e-05"
"2497.0","3.646829124853355e-05"
"2496.0","3.653538484700947e-05"
"2495.0","3.660268818101529e-05"
"2494.0","3.6670202005911035e-05"
"2493.0","3.6737927081568975e-05"
"2492.0","3.6805864172395065e-05"
"2491.0","3.6874014047350556e-05"
"2490.0","3.694237747997354e-05"
"2489.0","3.701095524840123e-05"
"2488.0","3.707974813539205e-05"
"2487.0","3.714875692834803e-05"
"2486.0","3.7217982419337876e-05"
"2485.0","3.728742540511945e-05"
"2484.0","3.735708668716342e-05"
"2483.0","3.7426967071676344e-05"
"2482.0","3.749706736962445e-05"
"2481.0","3.756738839675767e-05"
"2480.0","3.763793097363377e-05"
"2479.0","3.770869592564245e-05"
"2478.0","3.777968408303058e-05"
"2477.0","3.7850896280926476e-05"
"2476.0","3.7922333359365476e-05"
"2475.0","3.79939961633151e-05"
"2474.0","3.806588554270093e-05"
"2473.0","3.813800235243213e-05"
"2472.0","3.821034745242809e-05"
"2471.0","3.828292170764438e-05"
"2470.0","3.835572598809979e-05"
"2469.0","3.842876116890284e-05"
"2468.0","3.85020281302795e-05"
"2467.0","3.857552775760011e-05"
"2466.0","3.8649260941407386e-05"
"2465.0","3.872322857744438e-05"
"2464.0","3.879743156668263e-05"
"2463.0","3.8871870815350657e-05"
"2462.0","3.894654723496283e-05"
"2461.0","3.902146174234835e-05"
"2460.0","3.9096615259680625e-05"
"2459.0","3.91720087145068e-05"
"2458.0","3.924764303977765e-05"
"2457.0","3.9323519173877815e-05"
"2456.0","3.939963806065604e-05"
"2455.0","3.947600064945608e-05"
"2454.0","3.955260789514765e-05"
"2453.0","3.962946075815754e-05"
"2452.0","3.9706560204501523e-05"
"2451.0","3.9783907205815816e-05"
"2450.0","3.9861502739389584e-05"
"2449.0","3.993934778819712e-05"
"2448.0","4.001744334093072e-05"
"2447.0","4.0095790392033664e-05"
"2446.0","4.017438994173371e-05"
"2445.0","4.025324299607647e-05"
"2444.0","4.033235056695953e-05"
"2443.0","4.0411713672166675e-05"
"2442.0","4.049133333540248e-05"
"2441.0","4.057121058632701e-05"
"2440.0","4.0651346460591235e-05"
"2439.0","4.07317419998724e-05"
"2438.0","4.081239825190979e-05"
"2437.0","4.089331627054103e-05"
"2436.0","4.097449711573838e-05"
"2435.0","4.105594185364571e-05"
"2434.0","4.113765155661534e-05"
"2433.0","4.121962730324572e-05"
"2432.0","4.130187017841904e-05"
"2431.0","4.1384381273339515e-05"
"2430.0","4.14671616855717e-05"
"2429.0","4.155021251907926e-05"
"2428.0","4.16335348842642e-05"
"2427.0","4.1717129898006245e-05"
"2426.0","4.180099868370278e-05"
"2425.0","4.188514237130882e-05"
"2424.0","4.19695620973779e-05"
"2423.0","4.205425900510247e-05"
"2422.0","4.213923424435554e-05"
"2421.0","4.222448897173217e-05"
"2420.0","4.231002435059133e-05"
"2419.0","4.239584155109839e-05"
"2418.0","4.248194175026789e-05"
"2417.0","4.256832613200624e-05"
