0	0
10	2.370509252
20	4.510768522
30	5.562097908
40	6.033647129
50	6.242718838
60	6.314733594
70	6.302415019
80	6.239400639
90	6.144340232
100	6.027018084
110	5.899610262
120	5.759399084
130	5.621354826
140	5.486542732
150	5.345133436
160	5.208629606
170	5.076954226
180	4.948574939
190	4.823836759
200	4.702829798
210	4.582674946
220	4.469910034
230	4.361795328
240	4.24839968
250	4.14522407
260	4.050747669
270	3.950958242
280	3.858067413
290	3.766667811
300	3.67986569
310	3.598795948
320	3.510545718
330	3.427140558
340	3.353879604
350	3.282306385
360	3.203457757
370	3.132346402
380	3.067573475
390	2.998997168
400	2.93285351
410	2.870216648
420	2.809568164
430	2.750498741
440	2.692992137
450	2.638424363
460	2.582546683
