"v / cm^-1","IR Intensity / AU","Raman Intensity / AU"
"3088.0","0.00010784552428464397","0.001255888749016368"
"3089.0","0.00010684245920931591","0.0012386935555973864"
"3090.0","0.0001058595384760069","0.0012218542208643018"
"3091.0","0.00010489621859154281","0.0012053610206725061"
"3092.0","0.00010395197436633642","0.0011892045608646279"
"3093.0","0.0001030262981804072","0.0011733757639306756"
"3094.0","0.0001021186992835055","0.0011578658562929078"
"3095.0","0.00010122870312754465","0.0011426663561822188"
"3096.0","0.00010035585072964616","0.0011277690620748214"
"3097.0","9.9499698064207449e-05","0.0011131660416598263"
"3098.0","9.865981548248863e-05","0.0010988496213100649"
"3099.0","9.783578715830623e-05","0.0010848123760300917"
"3100.0","9.7027210558499501e-05","0.0010710471198568236"
"3101.0","9.6233695936914378e-05","0.0010575468966896777"
"3102.0","9.5454865850717294e-05","0.0010443049715283959"
"3103.0","9.4690354697922349e-05","0.0010313148220979737"
"3104.0","9.3939808275073685e-05","0.0010185701308412843"
"3105.0","9.3202883354087299e-05","0.0010060647772610655"
"3106.0","9.2479247277309015e-05","0.0009937928305939639"
"3107.0","9.1768577569899682e-05","0.00098174854280029078"
"3108.0","9.1070561568703506e-05","0.00096992634185403615"
"3109.0","9.0384896066805873e-05","0.00095832082531854259"
"3110.0","8.9711286973026352e-05","0.00094692675419402544"
"3111.0","8.904944898563431e-05","0.00093573904702387741"
"3112.0","8.8399105279613307e-05","0.00092475277424739519"
"3113.0","8.7759987206833924e-05","0.00091396315278723128"
"3114.0","8.7131834008531361e-05","0.00090336554086048113"
"3115.0","8.6514392539513974e-05","0.00089295543300292135"
"3116.0","8.590741700355849e-05","0.00088272845529644686"
"3117.0","8.5310668699477038e-05","0.00087268036079028363"
"3118.0","8.4723915777367602e-05","0.00086280702510704084"
"3119.0","8.4146933004583237e-05","0.00085310444222512472"
"3120.0","8.3579501540980385e-05","0.00084356872042947427"
"3121.0","8.3021408723028353e-05","0.0008341960784229869"
"3122.0","8.2472447856382844e-05","0.00082498284159138852"
"3123.0","8.1932418016547281e-05","0.00081592543841467328"
"3124.0","8.1401123857262908e-05","0.00080702039701857034"
"3125.0","8.0878375426287545e-05","0.00079826434185984048"
"3126.0","8.0363987988240281e-05","0.00078965399053949209"
"3127.0","7.9857781854201991e-05","0.00078118615073831269"
"3128.0","7.935958221778189e-05","0.00077285771726938067"
"3129.0","7.8869218997369047e-05","0.00076466566924248162"
"3130.0","7.8386526684304654e-05","0.00075660706733560114"
"3131.0","7.7911344196723295e-05","0.00074867905116890638"
"3132.0","7.7443514738821347e-05","0.00074087883677682756"
"3133.0","7.6982885665324597e-05","0.00073320371417409083"
"3134.0","7.6529308350936756e-05","0.00072565104501172081"
"3135.0","7.6082638064560221e-05","0.0007182182603192429"
"3136.0","7.5642733848092108e-05","0.00071090285832947728"
"3137.0","7.5209458399604981e-05","0.00070370240238249154"
"3138.0","7.4782677960733739e-05","0.00069661451890544067"
"3139.0","7.4362262208095301e-05","0.00068963689546516771"
"3140.0","7.3948084148577352e-05","0.00068276727889059012"
"3141.0","7.3540020018340437e-05","0.00067600347346202685"
"3142.0","7.3137949185381689e-05","0.00066934333916475333"
"3143.0","7.2741754055520634e-05","0.00066278479000419653"
"3144.0","7.235131998166722e-05","0.00065632579238029682"
"3145.0","7.1966535176244543e-05","0.00064996436351867182"
"3146.0","7.1587290626639932e-05","0.00064369856995633067"
"3147.0","7.1213480013566382e-05","0.00063752652607977764"
"3148.0","7.0844999632220548e-05","0.00063144639271345249"
"3149.0","7.0481748316127629e-05","0.0006254563757565212"
"3150.0","7.012362736357032e-05","0.00061955472486615877"
"3151.0","6.977054046650108e-05","0.00061373973218549688"
"3152.0","6.9422393641843866e-05","0.00060800973111452999"
"3153.0","6.9079095165092488e-05","0.00060236309512232437"
"3154.0","6.8740555506119778e-05","0.00059679823659895294"
"3155.0","6.8406687267113779e-05","0.00059131360574564602"
"3156.0","6.8077405122559542e-05","0.00058590768950171114"
"3157.0","6.775262576119244e-05","0.00058057901050683717"
"3158.0","6.7432267829846857e-05","0.00057532612609745607"
"3159.0","6.7116251879131822e-05","0.00057014762733589256"
"3160.0","6.6804500310865727e-05","0.00056504213807108167"
"3161.0","6.649693732720459e-05","0.00056000831402968861"
"3162.0","6.6193488881403237e-05","0.00055504484193651311"
"3163.0","6.5894082630148712e-05","0.00055015043866310205"
"3164.0","6.559864788741004e-05","0.00054532385040354675"
"3165.0","6.5307115579748521e-05","0.00054056385187647256"
"3166.0","6.5019418203037272e-05","0.0005358692455522797"
"3167.0","6.4735489780538469e-05","0.00053123886090472193"
"3168.0","6.4455265822290617e-05","0.0005266715536859565"
"3169.0","6.4178683285759646e-05","0.00052216620522422391"
"3170.0","6.3905680537708372e-05","0.0005177217217433572"
"3171.0","6.3636197317242391e-05","0.00051333703370334892"
"3172.0","6.3370174699990786e-05","0.000509011095161234"
"3173.0","6.3107555063382455e-05","0.00050474288315157832"
"3174.0","6.2848282052979461e-05","0.00050053139708588655"
"3175.0","6.2592300549832105e-05","0.00049637565817027692"
"3176.0","6.2339556638819064e-05","0.00049227470884078653"
"3177.0","6.2089997577940292e-05","0.00048822761221570314"
"3178.0","6.1843571768529411e-05","0.00048423345156433945"
"3179.0","6.1600228726354662e-05","0.00048029132979168803"
"3180.0","6.1359919053578351e-05","0.00047640036893841766"
"3181.0","6.1122594411546218e-05","0.00047255970969569202"
"3182.0","6.0888207494378339e-05","0.00046876851093431113"
"3183.0","6.0656712003335227e-05","0.00046502594924769432"
"3184.0","6.0428062621933719e-05","0.00046133121850824339"
"3185.0","6.0202214991787106e-05","0.00045768352943664103"
"3186.0","5.9979125689146221e-05","0.00045408210918365248"
"3187.0","5.9758752202118287e-05","0.00045052620092402295"
"3188.0","5.9541052908541587e-05","0.00044701506346206973"
"3189.0","5.9325987054494527e-05","0.00044354797084858661"
"3190.0","5.9113514733418162e-05","0.00044012421200869339"
"3191.0","5.8903596865833554e-05","0.00043674309038027414"
"3192.0","5.8696195179633206e-05","0.00043340392356266142"
"3193.0","5.8491272190929937e-05","0.00043010604297523874"
"3194.0","5.8288791185444174e-05","0.00042684879352563872"
"3195.0","5.8088716200413086e-05","0.00042363153328723755"
"3196.0","5.7891012007005469e-05","0.00042045363318564155"
"3197.0","5.7695644093225392e-05","0.00041731447669388885"
"3198.0","5.7502578647290747e-05","0.00041421345953608472"
"3199.0","5.7311782541470534e-05","0.00041114998939921027"
"3200.0","5.7123223316367577e-05","0.00040812348565284615"
"3201.0","5.6936869165632355e-05","0.00040513337907656377"
"3202.0","5.6752688921095099e-05","0.00040217911159474854"
"3203.0","5.657065203830287e-05","0.00039926013601862228"
"3204.0","5.639072858244956e-05","0.00039637591579524582"
"3205.0","5.621288921468677e-05","0.00039352592476328422"
"3206.0","5.6037105178804176e-05","0.00039070964691532983"
"3207.0","5.5863348288267784e-05","0.00038792657616658544"
"3208.0","5.5691590913606023e-05","0.00038517621612970727"
"3209.0","5.5521805970132321e-05","0.00038245807989563206"
"3210.0","5.5353966905995289e-05","0.00037977168982019792"
"3211.0","5.5188047690545809e-05","0.00037711657731639216"
"3212.0","5.5024022803012042e-05","0.00037449228265205452"
"3213.0","5.4861867221473482e-05","0.00037189835475287471"
"3214.0","5.4701556412124746e-05","0.00036933435101052644"
"3215.0","5.4543066318821572e-05","0.00036679983709578582"
"3216.0","5.4386373352899382e-05","0.00036429438677649048"
"3217.0","5.4231454383258073e-05","0.00036181758174019211"
"3218.0","5.4078286726704425e-05","0.00035936901142137042"
"3219.0","5.3926848138544718e-05","0.00035694827283307259"
"3220.0","5.3777116803421031e-05","0.00035455497040285186"
"3221.0","5.3629071326383511e-05","0.0003521887158128778"
"3222.0","5.3482690724192443e-05","0.00034984912784410407"
"3223.0","5.3337954416843762e-05","0.00034753583222437042"
"3224.0","5.3194842219310724e-05","0.00034524846148033142"
"3225.0","5.305333433349729e-05","0.00034298665479310156"
"3226.0","5.2913411340395617e-05","0.00034075005785750965"
"3227.0","5.2775054192443422e-05","0.00033853832274486473"
"3228.0","5.2638244206074606e-05","0.00033635110776912878"
"3229.0","5.2502963054458615e-05","0.00033418807735640678"
"3230.0","5.2369192760422857e-05","0.00033204890191765573"
"3231.0","5.2236915689553417e-05","0.00032993325772452811"
"3232.0","5.2106114543469225e-05","0.00032784082678825942"
"3233.0","5.1976772353264676e-05","0.00032577129674151638"
"3234.0","5.1848872473116806e-05","0.00032372436072312499"
"3235.0","5.1722398574051853e-05","0.00032169971726559934"
"3236.0","5.1597334637867588e-05","0.00031969707018539404"
"3237.0","5.1473664951206897e-05","0.0003177161284758052"
"3238.0","5.1351374099778679e-05","0.00031575660620245118"
"3239.0","5.1230446962722383e-05","0.00031381822240126011"
"3240.0","5.1110868707112284e-05","0.0003119007009788978"
"3241.0","5.0992624782597473e-05","0.0003100037706155714"
"3242.0","5.0875700916175167e-05","0.00030812716467014324"
"3243.0","5.0760083107092214e-05","0.00030627062108749576"
"3244.0","5.06457576218734e-05","0.00030443388230808613"
"3245.0","5.0532710989471484e-05","0.00030261669517963219"
"3246.0","5.0420929996537355e-05","0.00030081881087087566"
"3247.0","5.0310401682806481e-05","0.00029903998478736523"
"3248.0","5.0201113336598755e-05","0.00029727997648920998"
"3249.0","5.0093052490429154e-05","0.00029553854961074773"
"3250.0","4.9986206916726421e-05","0.00029381547178208346"
"3251.0","4.9880564623657009e-05","0.00029211051455244405"
"3252.0","4.9776113851051551e-05","0.000290423453315307"
"3253.0","4.9672843066431602e-05","0.00028875406723525535"
"3254.0","4.9570740961134424e-05","0.00028710213917651441"
"3255.0","4.9469796446532474e-05","0.00028546745563312891"
"3256.0","4.9369998650346636e-05","0.00028384980666073731"
"3257.0","4.9271336913049911e-05","0.000282248985809904"
"3258.0","4.9173800784360221e-05","0.00028066479006096931"
"3259.0","4.9077380019819125e-05","0.00027909701976037987"
"3260.0","4.8982064577455863e-05","0.00027754547855846182"
"3261.0","4.8887844614533621e-05","0.0002760099733486009"
"3262.0","4.879471048437677e-05","0.00027449031420779477"
"3263.0","4.87026527332763e-05","0.00027298631433854393"
"3264.0","4.861166209747335e-05","0.00027149779001204655"
"3265.0","4.8521729500217149e-05","0.00027002456051266797"
"3266.0","4.8432846048897085e-05","0.00026856644808365094"
"3267.0","4.8345003032246504e-05","0.00026712327787403902"
"3268.0","4.8258191917617077e-05","0.00026569487788678022"
"3269.0","4.8172404348322036e-05","0.00026428107892798735"
"3270.0","4.808763214104646e-05","0.00026288171455732159"
"3271.0","4.8003867283323874e-05","0.00026149662103947707"
"3272.0","4.7921101931077142e-05","0.00026012563729673762"
"3273.0","4.7839328406222593e-05","0.0002587686048625808"
"3274.0","4.775853919433565e-05","0.00025742536783630491"
"3275.0","4.7678726942377496e-05","0.00025609577283865393"
"3276.0","4.7599884456480639e-05","0.00025477966896841848"
"3277.0","4.752200469979271e-05","0.00025347690775998788"
"3278.0","4.7445080790377152e-05","0.00025218734314183354"
"3279.0","4.7369105999169715e-05","0.00025091083139590006"
"3280.0","4.7294073747989538e-05","0.0002496472311178849"
"3281.0","4.7219977607604078e-05","0.00024839640317838441"
"3282.0","4.7146811295846366e-05","0.00024715821068488841"
"3283.0","4.7074568675784025e-05","0.00024593251894460227"
"3284.0","4.700324375393881e-05","0.00024471919542807922"
"3285.0","4.693283067855615e-05","0.00024351810973364312"
"3286.0","4.6863323737922858e-05","0.00024232913355258577"
"3287.0","4.6794717358733538e-05","0.00024115214063512048"
"3288.0","4.6727006104503528e-05","0.00023998700675707417"
"3289.0","4.6660184674028095e-05","0.00023883360968730442"
"3290.0","4.6594247899887583e-05","0.00023769182915582302"
"3291.0","4.6529190746996575e-05","0.00023656154682261154"
"3292.0","4.6465008311197701e-05","0.00023544264624711419"
"3293.0","4.6401695817897995e-05","0.00023433501285839326"
"3294.0","4.6339248620748519e-05","0.00023323853392593217"
"3295.0","4.6277662200365381e-05","0.00023215309853107371"
"3296.0","4.6216932163092212e-05","0.00023107859753907864"
"3297.0","4.6157054239803111e-05","0.00023001492357179222"
"3298.0","4.6098024284745945e-05","0.00022896197098090659"
"3299.0","4.6039838274424868e-05","0.00022791963582180486"
"3300.0","4.5982492306521844e-05","0.00022688781582797695"
"3301.0","4.5925982598856588e-05","0.00022586641038599401"
"3302.0","4.5870305488384277e-05","0.0002248553205110306"
"3303.0","4.5815457430230881e-05","0.00022385444882292325"
"3304.0","4.5761434996765291e-05","0.00022286369952275562"
"3305.0","4.5708234876707788e-05","0.00022188297836995817"
"3306.0","4.5655853874275054e-05","0.00022091219265991309"
"3307.0","4.5604288908360139e-05","0.00021995125120205535"
"3308.0","4.5553537011748447e-05","0.00021900006429845844"
"3309.0","4.5503595330368059e-05","0.00021805854372289671"
"3310.0","4.545446112257488e-05","0.00021712660270037525"
"3311.0","4.5406131758471882e-05","0.00021620415588711765"
"3312.0","4.5358604719262277e-05","0.00021529111935100363"
"3313.0","4.5311877596636468e-05","0.00021438741055244829"
"3314.0","4.5265948092191948e-05","0.00021349294832571439"
"3315.0","4.5220814016886622e-05","0.00021260765286064981"
"3316.0","4.5176473290524789e-05","0.00021173144568484344"
"3317.0","4.5132923941275607e-05","0.00021086424964619061"
"3318.0","4.5090164105224259e-05","0.00021000598889586215"
"3319.0","4.5048192025954924e-05","0.00020915658887166893"
"3320.0","4.5007006054165935e-05","0.00020831597628181639"
"3321.0","4.4966604647316966e-05","0.00020748407908904068"
"3322.0","4.49269863693073e-05","0.00020666082649512232"
"3323.0","4.4888149890186513e-05","0.00020584614892576848"
"3324.0","4.4850093985895874e-05","0.00020503997801586056"
"3325.0","4.4812817538041608e-05","0.00020424224659505898"
"3326.0","4.4776319533698925e-05","0.00020345288867376082"
"3327.0","4.4740599065247917e-05","0.00020267183942940457"
"3328.0","4.4705655330239801e-05","0.00020189903519311639"
"3329.0","4.4671487631295138e-05","0.00020113441343669319"
"3330.0","4.4638095376032581e-05","0.00020037791275991687"
"3331.0","4.4605478077028558e-05","0.0001996294728781961"
"3332.0","4.4573635351809109e-05","0.00019888903461052934"
"3333.0","4.4542566922871354e-05","0.00019815653986778687"
"3334.0","4.4512272617737517e-05","0.00019743193164130447"
"3335.0","4.4482752369039274e-05","0.00019671515399178797"
"3336.0","4.4454006214634017e-05","0.000196006152038522"
"3337.0","4.4426034297752089e-05","0.00019530487194888052"
"3338.0","4.439883686717593e-05","0.00019461126092813473"
"3339.0","4.4372414277450548e-05","0.00019392526720955538"
"3340.0","4.4346766989125991e-05","0.00019324684004480498"
"3341.0","4.4321895569031909e-05","0.00019257592969461836"
"3342.0","4.4297800690583537e-05","0.00019191248741976647"
"3343.0","4.4274483134121221e-05","0.00019125646547230228"
"3344.0","4.4251943787281109e-05","0.000190607817087084"
"3345.0","4.4230183645399677e-05","0.00018996649647357462"
"3346.0","4.4209203811950745e-05","0.00018933245880791412"
"3347.0","4.4189005499015665e-05","0.00018870566022526232"
"3348.0","4.4169590027787476e-05","0.00018808605781240969"
"3349.0","4.4150958829108554e-05","0.0001874736096006542"
"3350.0","4.4133113444042401e-05","0.00018686827455894218"
"3351.0","4.4116055524480219e-05","0.00018627001258727087"
"3352.0","4.4099786833782007e-05","0.00018567878451035121"
"3353.0","4.4084309247452888e-05","0.00018509455207152872"
"3354.0","4.4069624753855442e-05","0.00018451727792696203"
"3355.0","4.4055735454957538e-05","0.00018394692564005537"
"3356.0","4.404264356711679e-05","0.00018338345967614675"
"3357.0","4.4030351421902067e-05","0.0001828268453974475"
"3358.0","4.4018861466952201e-05","0.0001822770490582348"
"3359.0","4.4008176266872622e-05","0.00018173403780029427"
"3360.0","4.3998298504170283e-05","0.0001811977796486127"
"3361.0","4.3989230980227609e-05","0.00018066824350732041"
"3362.0","4.3980976616316032e-05","0.00018014539915588214"
"3363.0","4.3973538454649223e-05","0.00017962921724553615"
"3364.0","4.3966919659477301e-05","0.00017911966929598147"
"3365.0","4.3961123518222324e-05","0.00017861672769231305"
"3366.0","4.3956153442655545e-05","0.00017812036568220393"
"3367.0","4.3952012970117556e-05","0.00017763055737333636"
"3368.0","4.3948705764781618e-05","0.00017714727773107976"
"3369.0","4.3946235618961017e-05","0.00017667050257641733"
"3370.0","4.3944606454461483e-05","0.00017620020858412209"
"3371.0","4.3943822323979075e-05","0.00017573637328118093"
"3372.0","4.3943887412544519e-05","0.00017527897504546972"
"3373.0","4.3944806039014869e-05","0.00017482799310467864"
"3374.0","4.3946582657613457e-05","0.00017438340753548999"
"3375.0","4.3949221859518647e-05","0.00017394519926300833"
"3376.0","4.3952728374502892e-05","0.00017351335006044521"
"3377.0","4.3957107072622767e-05","0.00017308784254905921"
"3378.0","4.3962362965960656e-05","0.00017266866019835351"
"3379.0","4.3968501210419898e-05","0.00017225578732653213"
"3380.0","4.3975527107573957e-05","0.00017184920910121666"
"3381.0","4.3983446106570476e-05","0.00017144891154042584"
"3382.0","4.39922638060922e-05","0.00017105488151381991"
"3383.0","4.4001985956375193e-05","0.00017066710674421194"
"3384.0","4.4012618461285709e-05","0.00017028557580934863"
"3385.0","4.4024167380457466e-05","0.00016991027814396349"
"3386.0","4.4036638931490103e-05","0.0001695412040421045"
"3387.0","4.4050039492210066e-05","0.00016917834465973979"
"3388.0","4.4064375602996354e-05","0.0001688216920176444"
"3389.0","4.4079653969170845e-05","0.00016847123900457089"
