"v / cm^-1","IR Intensity / AU","Raman Intensity / AU"
"139.0","0.0034278514016848555","0.00013238821788467538"
"140.0","0.0033365045922326498","0.00013342162615172966"
"141.0","0.0031908115308200719","0.00013448098671088067"
"142.0","0.0030403646996310821","0.00013556712582792993"
"143.0","0.0029139940500517987","0.00013668092983132416"
"144.0","0.0028215416410879131","0.00013782335149517089"
"145.0","0.0027626220088640104","0.00013899541772086887"
"146.0","0.0027331541496028503","0.00014019823886538262"
"147.0","0.0027285753095094263","0.00014143302017798889"
"148.0","0.002745034239142144","0.00014270107596331088"
"149.0","0.0027796728449307768","0.00014400384730384194"
"150.0","0.0028305775186734041","0.00014534292447471419"
"151.0","0.0028966488135483835","0.00014672007560278028"
"152.0","0.0029774813937480087","0.00014813728371226118"
"153.0","0.0030732823300819914","0.00014959679513307247"
"154.0","0.003184832731838423","0.00015110118342735883"
"155.0","0.0033134901104396458","0.00015265343465213502"
"156.0","0.003461224574699725","0.00015425706209262348"
"157.0","0.003630672426192927","0.00015591626174723221"
"158.0","0.0038251643579729102","0.00015763612388773509"
"159.0","0.00404862236646768","0.00015942292057911483"
"160.0","0.0043050971746031999","0.0001612844923879892"
"161.0","0.0045975756069305306","0.00016323075418844338"
"162.0","0.004925859767899065","0.00016527431497473082"
"163.0","0.0052847157065962725","0.00016743112150525738"
"164.0","0.0056662523522692599","0.00016972079888869074"
"165.0","0.0060694709499187587","0.00017216577744136698"
"166.0","0.0065095843329148351","0.00017478704057276193"
"167.0","0.0070157079218525374","0.00017759226709104052"
"168.0","0.0076212747307309488","0.00018055107596723835"
"169.0","0.0083593596973111327","0.00018356019817000201"
"170.0","0.0092647982592749898","0.00018643185990135951"
"171.0","0.010378571480881501","0.00018896795127548187"
"172.0","0.011751565848449956","0.00019110743259057744"
"173.0","0.013447187955355796","0.00019298437533933106"
"174.0","0.015544126496553968","0.00019481595426323436"
"175.0","0.018143114634786309","0.00019676935279846342"
"176.0","0.021379938578702313","0.00019892496928456321"
"177.0","0.025430795988964087","0.00020130317831364123"
"178.0","0.030476099057601177","0.00020389720382477515"
"179.0","0.036587100425271066","0.00020669274500187922"
"180.0","0.043503881537414683","0.00020967646767231543"
"181.0","0.050328316576612256","0.00021283869672586114"
"182.0","0.055404551479477024","0.00021617372429775337"
"183.0","0.056934455567396285","0.0002196793417674648"
"184.0","0.054272725379561848","0.00022335623512760263"
"185.0","0.04850344634829188","0.00022720745774743961"
"186.0","0.041500387714376065","0.00023123802914322802"
"187.0","0.034730117256562588","0.00023545465220565717"
"188.0","0.028890603290879027","0.00023986552711668696"
"189.0","0.02413504129573411","0.00024448024044815286"
"190.0","0.020364712470187684","0.00024930971219946663"
"191.0","0.017406988524480482","0.00025436618814083517"
"192.0","0.015093200333798164","0.00025966326871476077"
"193.0","0.013283628448193568","0.0002652159687646467"
"194.0","0.011870408560869065","0.0002710408046391742"
"195.0","0.010772722519915017","0.00027715590695192606"
"196.0","0.0099294520468668265","0.00028358115862545265"
"197.0","0.0092900873858669086","0.00029033835895100202"
"198.0","0.0088034887991571154","0.00029745141535131021"
"199.0","0.0084075017793576283","0.00030494656542236301"
"200.0","0.0080311512092664256","0.00031285263271299616"
"201.0","0.0076205496640960029","0.00032120132063116492"
"202.0","0.0071684648624810729","0.00033002754989077987"
"203.0","0.0067081153300727501","0.00033936984608118104"
"204.0","0.0062785796744739041","0.00034927078530412608"
