"v / cm^-1","Intensity / AU"
"3651.0","2.2852861620449424e-05"
"3650.0","2.2607826565922006e-05"
"3649.0","2.2369761589386152e-05"
"3648.0","2.213841620637248e-05"
"3647.0","2.1913551121175004e-05"
"3646.0","2.1694937633169108e-05"
"3645.0","2.148235707953851e-05"
"3644.0","2.1275600311883555e-05"
"3643.0","2.107446720437801e-05"
"3642.0","2.087876619132151e-05"
"3641.0","2.0688313832097627e-05"
"3640.0","2.050293440169857e-05"
"3639.0","2.032245950511452e-05"
"3638.0","2.0146727714012293e-05"
"3637.0","1.997558422424367e-05"
"3636.0","1.980888053283078e-05"
"3635.0","1.96464741331735e-05"
"3634.0","1.9488228227313988e-05"
"3633.0","1.9334011454177133e-05"
"3632.0","1.9183697632781305e-05"
"3631.0","1.9037165519485173e-05"
"3630.0","1.8894298578400884e-05"
