#v	DOS
566	0.100039334
567	0.093352563
568	0.088501377
569	0.084961322
570	0.082601285
571	0.081290153
572	0.08115904
573	0.081945719
574	0.083781303
575	0.086796906
576	0.09112364
577	0.097023731
578	0.104890521
579	0.114986233
580	0.127966435
581	0.144486692
582	0.16520257
583	0.190376295
584	0.219876754
585	0.252655041
586	0.287006687
587	0.320571653
588	0.350989904
589	0.375114724
590	0.390192736
591	0.394388357
592	0.387177134
593	0.370132424
594	0.346138718
595	0.318736069
596	0.290677855
597	0.263275207
598	0.237052576
599	0.212009965
600	0.187885145
601	0.16520257
602	0.144355579
603	0.125999738
604	0.110135047
605	0.096892618
606	0.086010227
607	0.077094533
608	0.069621083
609	0.063589878
610	0.058607578
611	0.054280844
612	0.050740789
613	0.047725187
614	0.045102924
615	0.042874
616	0.040907303
617	0.039333945
618	0.037891701
619	0.036580569
620	0.035531664
621	0.034613872
622	0.033827193
623	0.033171627
624	0.032647175
625	0.032122722
626	0.031860496
627	0.031598269
628	0.031336043
629	0.031336043
630	0.03120493
631	0.031336043
632	0.031467156
633	0.031729382
634	0.031991609
635	0.032384948
636	0.032909401
637	0.033564967
638	0.034220532
639	0.035138324
640	0.036056116
641	0.037236135
642	0.038547266
643	0.039989511
644	0.041825095
645	0.043791792
646	0.046020716
647	0.048774092
648	0.051789695
649	0.055460863
650	0.059656484
651	0.064769896
652	0.070801101
653	0.078012325
654	0.086928019
655	0.09781041
656	0.111183952
657	0.127966435
658	0.148682313
659	0.174249377
660	0.204536515
661	0.238757047
662	0.273895372
663	0.305100302
664	0.328569556
665	0.341811984
666	0.344827586
667	0.339189721
668	0.327651763
669	0.313622656
670	0.300249115
671	0.289497837
672	0.282024387
673	0.27756654
674	0.275337616
675	0.274157598
676	0.272846467
677	0.270879769
678	0.26799528
679	0.264979677
680	0.262488528
681	0.261046283
682	0.260784057
683	0.261308509
684	0.261964075
685	0.261570736
686	0.259472925
687	0.255015078
688	0.24885276
689	0.242165989
690	0.236265897
691	0.231939163
692	0.22971024
693	0.2293169
694	0.229972466
695	0.231283598
696	0.232594729
697	0.233905861
698	0.235348105
699	0.237052576
700	0.239019274
701	0.241117084
702	0.243083781
703	0.244919365
704	0.246623836
705	0.248328307
706	0.249901665
707	0.251212797
708	0.251606136
709	0.25095057
710	0.24845942
711	0.244132687
712	0.238363708
713	0.232725842
714	0.228792448
715	0.22761243
716	0.229579127
717	0.2342992
718	0.241117084
719	0.24885276
720	0.255801757
721	0.260784057
722	0.263144093
723	0.263144093
724	0.262488528
725	0.262619641
726	0.264848564
727	0.269437525
728	0.276255408
729	0.284908876
730	0.29461125
731	0.305231415
732	0.316638259
733	0.328700669
734	0.340894192
735	0.352301036
736	0.361478956
737	0.367641274
738	0.370525764
739	0.371836895
740	0.374721385
741	0.382063721
742	0.394650583
743	0.411957519
744	0.431886718
745	0.452602596
746	0.470827324
747	0.482496394
748	0.482496394
749	0.466762816
750	0.43529566
751	0.39202832
752	0.343254228
753	0.294873476
754	0.251081683
755	0.213976662
756	0.183558411
757	0.159040252
758	0.139373279
759	0.123639701
760	0.111052839
761	0.1006949
762	0.092434771
763	0.085616887
764	0.079979022
765	0.075390062
766	0.071718893
767	0.068703291
768	0.066343254
769	0.06450767
770	0.063196539
771	0.06240986
772	0.062147633
773	0.062278747
774	0.062934312
775	0.063983218
776	0.065687688
777	0.067916612
778	0.070932215
779	0.074603383
780	0.079454569
781	0.085354661
782	0.092696998
783	0.101874918
784	0.113412875
785	0.127835322
786	0.14606005
787	0.168873738
788	0.197587518
789	0.232856956
790	0.274682051
791	0.321620559
792	0.369739085
793	0.41366199
794	0.447226957
795	0.465582798
796	0.465320572
797	0.44486692
798	0.406844106
799	0.357807788
800	0.306149207
801	0.258555133
802	0.21804117
803	0.185000656
804	0.158778025
805	0.137931034
806	0.121541891
807	0.108430576
808	0.098072637
809	0.089812508
810	0.083125738
811	0.077881211
812	0.073685591
813	0.070407762
814	0.067916612
815	0.066212141
816	0.065032123
817	0.064376557
818	0.064376557
819	0.06490101
820	0.066081028
821	0.067785499
822	0.070276649
823	0.073423364
824	0.077487872
825	0.082601285
826	0.089156942
827	0.097154845
828	0.107250557
829	0.11983742
830	0.135702111
831	0.15563131
832	0.180805035
833	0.211747738
834	0.248721647
835	0.290415629
836	0.333289629
837	0.371443556
838	0.399370657
839	0.41366199
840	0.414579782
841	0.404221843
842	0.385472663
843	0.361347843
844	0.334862987
845	0.307984791
846	0.281368821
847	0.255539531
848	0.230496919
849	0.206765439
850	0.185000656
851	0.165858136
852	0.149862331
853	0.137013242
854	0.127179756
855	0.120099646
856	0.115248459
857	0.11236397
858	0.111446178
859	0.112101744
860	0.114461781
861	0.118526288
862	0.12442638
863	0.132293169
864	0.142651108
865	0.155893536
866	0.172676019
867	0.194047463
868	0.221056772
869	0.255146191
870	0.298413531
871	0.352301036
872	0.417595385
873	0.491936541
874	0.567326603
875	0.629080897
876	0.662121411
877	0.662776977
878	0.642847778
879	0.621082995
880	0.611773961
881	0.620165203
882	0.642192212
883	0.665137013
884	0.670643766
885	0.644814475
886	0.589091386
887	0.517503606
888	0.445391373
889	0.381801495
890	0.3300118
891	0.289891176
892	0.259866265
893	0.238494821
894	0.224596827
895	0.217123377
896	0.215943359
897	0.220925659
898	0.232725842
899	0.251999476
900	0.280188803
901	0.318080503
902	0.36580569
903	0.4207421
904	0.475154058
905	0.516585814
906	0.531663826
907	0.514619116
908	0.470565098
909	0.41156418
910	0.349940999
911	0.293562344
912	0.245574931
913	0.206503212
914	0.175036056
915	0.149993444
916	0.129933132
917	0.113675102
918	0.10030156
919	0.089419169
920	0.080241248
921	0.072636685
922	0.066081028
923	0.060574276
924	0.055723089
925	0.051527468
926	0.0478563
927	0.044709584
928	0.041825095
929	0.039202832
930	0.036973908
931	0.034876098
932	0.033040514
933	0.031336043
934	0.029893798
935	0.028451554
936	0.027140422
937	0.025960404
938	0.024911499
939	0.023862593
940	0.022944801
941	0.022158122
942	0.021371444
943	0.020584765
944	0.019929199
945	0.019273633
946	0.018618067
947	0.018093615
948	0.017569162
949	0.01704471
950	0.016520257
951	0.016126918
952	0.015733578
953	0.015209125
954	0.014946899
955	0.01455356
956	0.01416022
957	0.013897994
958	0.013504655
959	0.013242428
960	0.012980202
961	0.012717976
962	0.012455749
963	0.012193523
964	0.011931297
965	0.011800184
966	0.011537957
967	0.011406844
968	0.011144618
969	0.011013505
970	0.010751278
971	0.010620165
972	0.010489052
973	0.010357939
974	0.010226826
975	0.009964599
976	0.009833486
977	0.009702373
978	0.00957126
979	0.00957126
980	0.009440147
981	0.009309034
982	0.009177921
983	0.009046807
984	0.008915694
985	0.008915694
986	0.008784581
987	0.008653468
988	0.008653468
989	0.008522355
990	0.008522355
991	0.008391242
992	0.008391242
993	0.008260128
994	0.008260128
995	0.008129015
996	0.008129015
997	0.007997902
998	0.007997902
999	0.007997902
1000	0.007866789
1001	0.007866789
1002	0.007866789
1003	0.007735676
1004	0.007735676
1005	0.007735676
1006	0.007735676
1007	0.007604563
1008	0.007604563
1009	0.007604563
1010	0.007604563
1011	0.007604563
1012	0.007604563
1013	0.007604563
1014	0.007604563
1015	0.007604563
1016	0.007604563
1017	0.00747345
1018	0.00747345
1019	0.007604563
1020	0.007604563
1021	0.007604563
1022	0.007604563
1023	0.007604563
1024	0.007604563
1025	0.007604563
1026	0.007604563
1027	0.007604563
1028	0.007735676
1029	0.007735676
1030	0.007735676
1031	0.007735676
1032	0.007866789
1033	0.007866789
1034	0.007866789
1035	0.007997902
1036	0.007997902
1037	0.008129015
1038	0.008129015
1039	0.008260128
1040	0.008260128
1041	0.008391242
1042	0.008391242
1043	0.008522355
1044	0.008653468
1045	0.008784581
1046	0.008784581
1047	0.008915694
1048	0.009046807
1049	0.009177921
1050	0.009309034
1051	0.009440147
1052	0.00957126
1053	0.009833486
1054	0.009964599
1055	0.010095713
1056	0.010357939
1057	0.010489052
1058	0.010751278
1059	0.010882392
1060	0.011144618
1061	0.011406844
1062	0.01166907
1063	0.011931297
1064	0.012324636
1065	0.012586862
1066	0.012980202
1067	0.013373541
1068	0.013766881
1069	0.01416022
1070	0.014684673
1071	0.015209125
1072	0.015733578
1073	0.016258031
1074	0.016913596
1075	0.017569162
1076	0.018355841
1077	0.01914252
1078	0.020060312
1079	0.020978104
1080	0.022158122
1081	0.023338141
1082	0.024649272
1083	0.026091517
1084	0.027664875
1085	0.029500459
1086	0.031467156
1087	0.033827193
1088	0.036449456
1089	0.039333945
1090	0.042742887
1091	0.046676282
1092	0.051265242
1093	0.056640881
1094	0.062934312
1095	0.070407762
1096	0.079454569
1097	0.090468074
1098	0.103972728
1099	0.120624099
1100	0.141339976
1101	0.167562607
1102	0.200472007
1103	0.242034876
1104	0.293300118
1105	0.35374328
1106	0.41864429
1107	0.476858529
1108	0.511472401
1109	0.50937459
1110	0.471745116
1111	0.413137538
1112	0.349678773
1113	0.291857873
1114	0.243608234
1115	0.205060968
1116	0.174904943
1117	0.151435689
1118	0.133342074
1119	0.11944408
1120	0.108955028
1121	0.101088239
1122	0.095450374
1123	0.091648092
1124	0.089681395
1125	0.089156942
1126	0.090205848
1127	0.092959224
1128	0.097417071
1129	0.103841615
1130	0.11275731
1131	0.124557493
1132	0.139897732
1133	0.159958044
1134	0.185787334
1135	0.218958962
1136	0.261046283
1137	0.312704864
1138	0.372492461
1139	0.433853415
1140	0.484331978
1141	0.508587911
1142	0.497443294
1143	0.455224859
1144	0.395699489
1145	0.333158516
1146	0.276386522
1147	0.228530222
1148	0.189982955
1149	0.159302478
1150	0.134915432
1151	0.115510686
1152	0.099908221
1153	0.087321358
1154	0.077094533
1155	0.068572178
1156	0.061492068
1157	0.055460863
1158	0.05034745
1159	0.046020716
1160	0.042349548
1161	0.039071719
1162	0.036318343
1163	0.033827193
1164	0.031598269
1165	0.029762685
1166	0.028058214
1167	0.026484856
1168	0.025042612
1169	0.023862593
1170	0.022813688
1171	0.021764783
1172	0.020846991
1173	0.020060312
1174	0.019273633
1175	0.018618067
1176	0.017962502
1177	0.017306936
1178	0.016782483
1179	0.016389144
1180	0.015864691
1181	0.015471352
1182	0.015078012
1183	0.014815786
1184	0.014422447
1185	0.01416022
1186	0.013897994
1187	0.013635768
1188	0.013373541
1189	0.013242428
1190	0.013111315
1191	0.012849089
1192	0.012717976
1193	0.012586862
1194	0.012455749
1195	0.012324636
1196	0.012324636
1197	0.012193523
1198	0.01206241
1199	0.01206241
1200	0.01206241
1201	0.011931297
1202	0.011931297
1203	0.011931297
1204	0.011931297
1205	0.011931297
1206	0.011931297
1207	0.01206241
1208	0.01206241
1209	0.01206241
1210	0.012193523
1211	0.012324636
1212	0.012324636
1213	0.012455749
1214	0.012586862
1215	0.012717976
1216	0.012849089
1217	0.012980202
1218	0.013242428
1219	0.013373541
1220	0.013635768
1221	0.013766881
1222	0.014029107
1223	0.014291333
1224	0.01455356
1225	0.014946899
1226	0.015209125
1227	0.015602465
1228	0.015995804
1229	0.016389144
1230	0.016782483
1231	0.017306936
1232	0.017831388
1233	0.018355841
1234	0.019011407
1235	0.019666973
1236	0.020322538
1237	0.021109217
1238	0.021895896
1239	0.022813688
1240	0.023862593
1241	0.025042612
1242	0.02622263
1243	0.027533762
1244	0.028976006
1245	0.030680477
1246	0.032516061
1247	0.034613872
1248	0.036842795
1249	0.039465058
1250	0.042480661
1251	0.045889603
1252	0.049822997
1253	0.054280844
1254	0.05952537
1255	0.065818802
1256	0.073161138
1257	0.081945719
1258	0.092565884
1259	0.105677199
1260	0.121673004
1261	0.14147109
1262	0.166120362
1263	0.196669726
1264	0.234036974
1265	0.277959879
1266	0.327127311
1267	0.377999213
1268	0.425068834
1269	0.46151829
1270	0.48066081
1271	0.47816966
1272	0.454569293
1273	0.414973122
1274	0.367379048
1275	0.320047201
1276	0.278222106
1277	0.244394913
1278	0.219090075
1279	0.201389799
1280	0.190638521
1281	0.186180674
1282	0.187622919
1283	0.195227481
1284	0.209256588
1285	0.230759145
1286	0.260784057
1287	0.300642454
1288	0.350072112
1289	0.406450767
1290	0.462173856
1291	0.505047856
1292	0.521699226
1293	0.505965648
1294	0.462436082
1295	0.403304051
1296	0.341811984
1297	0.285826668
1298	0.23888816
1299	0.200865347
1300	0.170578209
1301	0.146584502
1302	0.127573096
1303	0.112232857
1304	0.099908221
1305	0.089943621
1306	0.081683493
1307	0.074996722
1308	0.069358857
1309	0.064769896
1310	0.060836502
1311	0.057689786
1312	0.055067523
1313	0.0528386
1314	0.051134129
1315	0.049691884
1316	0.048642979
1317	0.047987413
1318	0.047462961
1319	0.047331847
1320	0.047462961
1321	0.0478563
1322	0.048511866
1323	0.049560771
1324	0.050871902
1325	0.05244526
1326	0.054543071
1327	0.056903107
1328	0.059787597
1329	0.063327652
1330	0.067523273
1331	0.072505572
1332	0.078405664
1333	0.085485774
1334	0.094008129
1335	0.104366068
1336	0.117084044
1337	0.132555395
1338	0.151829028
1339	0.175822735
1340	0.205454307
1341	0.24177265
1342	0.285171103
1343	0.33460076
1344	0.386914908
1345	0.437393471
1346	0.48105415
1347	0.513701324
1348	0.534023863
1349	0.543201783
1350	0.543595123
1351	0.537695031
1352	0.526812639
1353	0.511472401
1354	0.493378786
1355	0.475285171
1356	0.459289367
1357	0.446833617
1358	0.437393471
1359	0.429657795
1360	0.421004327
1361	0.409204143
1362	0.392683886
1363	0.371181329
1364	0.345352039
1365	0.315982693
1366	0.283991084
1367	0.250557231
1368	0.21764783
1369	0.187229579
1370	0.160482496
1371	0.138062148
1372	0.119575193
1373	0.104366068
1374	0.092041432
1375	0.081814606
1376	0.073292251
1377	0.066212141
1378	0.060180936
1379	0.055067523
1380	0.050740789
1381	0.046938508
1382	0.043660679
1383	0.040645077
1384	0.038153927
1385	0.03579389
1386	0.033827193
1387	0.031991609
1388	0.030287138
1389	0.028844893
1390	0.027533762
1391	0.026353743
1392	0.025173725
1393	0.024255933
1394	0.023338141
1395	0.022420349
1396	0.02163367
1397	0.020978104
1398	0.020322538
1399	0.019666973
1400	0.01914252
1401	0.018618067
1402	0.018224728
1403	0.017700275
1404	0.017306936
1405	0.01704471
1406	0.01665137
1407	0.016389144
1408	0.015995804
1409	0.015733578
1410	0.015471352
1411	0.015340239
1412	0.015078012
1413	0.014946899
1414	0.014815786
1415	0.014684673
1416	0.01455356
1417	0.014422447
1418	0.014291333
1419	0.014291333
1420	0.01416022
1421	0.01416022
1422	0.01416022
1423	0.014029107
1424	0.014029107
1425	0.01416022
1426	0.01416022
1427	0.01416022
1428	0.014291333
1429	0.014291333
1430	0.014422447
1431	0.01455356
1432	0.014684673
1433	0.014815786
1434	0.015078012
1435	0.015209125
1436	0.015471352
1437	0.015602465
1438	0.015995804
1439	0.016258031
1440	0.016520257
1441	0.016913596
1442	0.017306936
1443	0.017700275
1444	0.018224728
1445	0.018618067
1446	0.019273633
1447	0.019798086
1448	0.020453652
1449	0.02124033
1450	0.022027009
1451	0.022944801
1452	0.023862593
1453	0.024911499
1454	0.02622263
1455	0.027533762
1456	0.028976006
1457	0.030549364
1458	0.032516061
1459	0.034613872
1460	0.036973908
1461	0.039596171
1462	0.042611774
1463	0.046151829
1464	0.05034745
1465	0.055067523
1466	0.060705389
1467	0.067261046
1468	0.075258948
1469	0.084830208
1470	0.096499279
1471	0.110790612
1472	0.128490888
1473	0.15064901
1474	0.178576111
1475	0.213714436
1476	0.257506228
1477	0.310213714
1478	0.369739085
1479	0.429526682
1480	0.477120755
1481	0.49980333
1482	0.491149862
1483	0.455618199
1484	0.403828504
1485	0.347449849
1486	0.29421791
1487	0.248590534
1488	0.211354399
1489	0.182116166
1490	0.159433591
1491	0.142257768
1492	0.12940868
1493	0.119968533
1494	0.113675102
