#v / cm^-1	
-220	0.002099738
-219	0.002099738
-218	0.002134733
-217	0.002134733
-216	0.002169729
-215	0.002169729
-214	0.002204724
-213	0.002204724
-212	0.00223972
-211	0.00223972
-210	0.002274716
-209	0.002274716
-208	0.002309711
-207	0.002309711
-206	0.002344707
-205	0.002344707
-204	0.002379703
-203	0.002379703
-202	0.002414698
-201	0.002449694
-200	0.002449694
-199	0.002484689
-198	0.002484689
-197	0.002519685
-196	0.002554681
-195	0.002554681
-194	0.002589676
-193	0.002624672
-192	0.002624672
-191	0.002659668
-190	0.002694663
-189	0.002694663
-188	0.002729659
-187	0.002764654
-186	0.002764654
-185	0.00279965
-184	0.002834646
-183	0.002869641
-182	0.002869641
-181	0.002904637
-180	0.002939633
-179	0.002974628
-178	0.003009624
-177	0.003044619
-176	0.003079615
-175	0.003114611
-174	0.003149606
-173	0.003184602
-172	0.003219598
-171	0.003254593
-170	0.003289589
-169	0.003324584
-168	0.00335958
-167	0.003394576
-166	0.003429571
-165	0.003464567
-164	0.003534558
-163	0.003569554
-162	0.003604549
-161	0.003674541
-160	0.003709536
-159	0.003779528
-158	0.003814523
-157	0.003884514
-156	0.003954506
-155	0.004024497
-154	0.004094488
-153	0.004164479
-152	0.004234471
-151	0.004304462
-150	0.004374453
-149	0.00447944
-148	0.004549431
-147	0.004654418
-146	0.004759405
-145	0.004864392
-144	0.005004374
-143	0.005144357
-142	0.005284339
-141	0.005424322
-140	0.0055993
-139	0.005774278
-138	0.005984252
-137	0.006229221
-136	0.006474191
-135	0.006789151
-134	0.007104112
-133	0.007489064
-132	0.007909011
-131	0.00839895
-130	0.008993876
-129	0.009658793
-128	0.010498688
-127	0.011478565
-126	0.012668416
-125	0.014173228
-124	0.015993001
-123	0.018302712
-122	0.021207349
-121	0.02488189
-120	0.02936133
-119	0.034715661
-118	0.040524934
-117	0.045844269
-116	0.049168854
-115	0.049238845
-114	0.046089239
-113	0.040944882
-112	0.035275591
-111	0.030061242
-110	0.025686789
-109	0.022187227
-108	0.019387577
-107	0.017252843
-106	0.015538058
-105	0.014208224
-104	0.013158355
-103	0.01231846
-102	0.011688539
-101	0.011163605
-100	0.010743657
-99	0.010428696
-98	0.010183727
-97	0.010008749
-96	0.009903762
-95	0.009833771
-94	0.009798775
-93	0.009798775
-92	0.009868766
-91	0.009938758
-90	0.01007874
-89	0.010253718
-88	0.010463692
-87	0.010708661
-86	0.011023622
-85	0.011408574
-84	0.011863517
-83	0.012388451
-82	0.013018373
-81	0.013753281
-80	0.014663167
-79	0.015748031
-78	0.017112861
-77	0.018792651
-76	0.020857393
-75	0.023482065
-74	0.026771654
-73	0.030866142
-72	0.035835521
-71	0.041539808
-70	0.047314086
-69	0.051968504
-68	0.053928259
-67	0.05256343
-66	0.04839895
-65	0.043009624
-64	0.037620297
-63	0.032930884
-62	0.029081365
-61	0.026106737
-60	0.023832021
-59	0.02208224
-58	0.020787402
-57	0.019877515
-56	0.019212598
-55	0.018792651
-54	0.018547682
-53	0.018512686
-52	0.018652668
-51	0.018932633
-50	0.019422572
-49	0.020087489
-48	0.02096238
-47	0.02208224
-46	0.023447069
-45	0.025056868
-44	0.02687664
-43	0.028836395
-42	0.030936133
-41	0.033070866
-40	0.035240595
-39	0.037375328
-38	0.039405074
-37	0.041259843
-36	0.042904637
-35	0.044339458
-34	0.045669291
-33	0.046894138
-32	0.048048994
-31	0.049168854
-30	0.050253718
-29	0.051233596
-28	0.052143482
-27	0.052983377
-26	0.053788276
-25	0.05455818
-24	0.055433071
-23	0.056447944
-22	0.0576028
-21	0.058897638
-20	0.060297463
-19	0.061767279
-18	0.063167104
-17	0.064496938
-16	0.065616798
-15	0.066386702
-14	0.066736658
-13	0.066631671
-12	0.066071741
-11	0.06519685
-10	0.064041995
-9	0.062712161
-8	0.061382327
-7	0.060087489
-6	0.058967629
-5	0.058057743
-4	0.057427822
-3	0.057217848
-2	0.057532808
-1	0.058442695
0	0.060087489
1	0.062467192
2	0.065651794
3	0.069536308
4	0.074155731
5	0.079335083
6	0.084969379
7	0.090918635
8	0.09704287
9	0.103132108
10	0.109256343
11	0.115450569
12	0.121924759
13	0.128748906
14	0.136027997
15	0.143867017
16	0.152265967
17	0.161259843
18	0.170988626
19	0.181662292
20	0.193525809
21	0.206824147
22	0.221592301
23	0.237655293
24	0.25480315
25	0.273000875
26	0.292458443
27	0.313735783
28	0.337182852
29	0.362659668
30	0.389571304
31	0.417077865
32	0.444234471
33	0.470306212
34	0.495083115
35	0.518670166
36	0.541662292
37	0.564549431
38	0.587506562
39	0.610113736
40	0.63160105
41	0.651303587
42	0.669081365
43	0.685074366
44	0.699177603
45	0.710586177
46	0.718250219
47	0.721294838
48	0.719475066
49	0.713210849
50	0.703272091
51	0.690848644
52	0.677375328
53	0.66432196
54	0.652808399
55	0.642974628
56	0.633805774
57	0.623447069
58	0.609868766
59	0.591951006
60	0.570253718
61	0.546771654
62	0.523814523
63	0.503237095
64	0.485984252
65	0.472055993
66	0.460997375
67	0.452073491
68	0.444584427
69	0.437900262
70	0.431776028
71	0.426106737
72	0.42096238
73	0.416342957
74	0.412283465
75	0.408748906
76	0.405879265
77	0.403674541
78	0.402064742
79	0.401014873
80	0.40055993
81	0.400734908
82	0.401539808
83	0.402939633
84	0.404794401
85	0.407104112
86	0.410008749
87	0.413823272
88	0.419002625
89	0.425826772
90	0.434540682
91	0.445214348
92	0.457882765
93	0.472195976
94	0.487349081
95	0.501872266
96	0.514015748
97	0.522554681
98	0.527104112
99	0.52808399
100	0.526614173
101	0.52391951
102	0.520874891
103	0.517655293
104	0.513980752
105	0.509326334
106	0.503412073
107	0.496272966
108	0.488013998
109	0.479020122
110	0.469571304
111	0.45984252
112	0.449938758
113	0.439930009
114	0.429991251
115	0.420297463
116	0.410953631
117	0.401749781
118	0.392475941
119	0.382887139
120	0.372948381
121	0.362869641
122	0.353070866
123	0.343972003
124	0.33592301
125	0.328888889
126	0.322659668
127	0.317025372
128	0.311951006
129	0.307611549
130	0.304111986
131	0.301382327
132	0.299177603
133	0.297182852
134	0.29511811
135	0.292948381
136	0.290848644
137	0.288888889
138	0.287174103
139	0.285354331
140	0.282904637
141	0.279545057
142	0.275450569
143	0.271531059
144	0.268836395
145	0.268136483
146	0.269746282
147	0.273385827
148	0.278705162
149	0.285354331
150	0.293263342
151	0.302327209
152	0.312300962
153	0.323044619
154	0.334488189
155	0.346771654
156	0.359860017
157	0.37368329
158	0.388066492
159	0.402554681
160	0.416447944
161	0.42936133
162	0.441469816
