   0.000000000000000    0.000000000000000
  10.000000000000000    0.000000000000000
  20.000000000000000   93.342779018729928
  30.000000000000000  161.174643941782421
  40.000000000000000  224.390359567105747
  50.000000000000000  284.718809684272856
  60.000000000000000  341.913578695245121
  70.000000000000000  395.783060889691114
  80.000000000000000  446.515315183997131
  90.000000000000000  494.478487089928251
 100.000000000000000  540.076091619208455
 110.000000000000000  583.673521172441610
 120.000000000000000  625.584120259433917
 130.000000000000000  666.074386450555153
 140.000000000000000  705.332193071022630
 150.000000000000000  743.534793946892023
 160.000000000000000  780.859363321960018
 170.000000000000000  817.402955678198509
 180.000000000000000  853.245205387472993
 190.000000000000000  888.473052988946392
 200.000000000000000  923.131148237735033
 210.000000000000000  957.257806299067965
 220.000000000000000  990.888333643786723
 230.000000000000000 1024.017150383628859
 240.000000000000000 1056.655071578174784
 250.000000000000000 1088.820233263541013
 260.000000000000000 1120.485471213981555
 270.000000000000000 1151.652691755909473
 280.000000000000000 1182.312127679213972
 290.000000000000000 1212.427991498540905
 300.000000000000000 1242.017394335009158
 310.000000000000000 1271.029694438259867
 320.000000000000000 1299.500907248258500
 330.000000000000000 1327.434112270642117
 340.000000000000000 1354.774759964831219
 350.000000000000000 1381.539522562641650
 360.000000000000000 1407.679426921159120
 370.000000000000000 1433.223216391075312
 380.000000000000000 1458.242205051519022
 390.000000000000000 1482.603873406536877
 400.000000000000000 1506.413298424333334
 410.000000000000000 1529.758498455397785
 420.000000000000000 1552.340306338481696
 430.000000000000000 1574.363745781965690
 440.000000000000000 1595.957816372811749
 450.000000000000000 1617.002133796457201
 460.000000000000000 1637.435866119153843
